,X5.HK.Equity,X601988.CH.Equity,X3988.HK.Equity,X939.HK.Equity,X2628.HK.Equity,X3328.HK.Equity,X3328.HK.Equity.1,X11.HK.Equity,X2388.HK.Equity,X2318.HK.Equity,X2882.TT.Equity,X600036.CH.Equity,GCNY10YR.Index,FXI.US.EQUITY
X5.HK.Equity,0,0,0,0,0.0872504875965165,0,0,0,0,0.0393057322325723,0,0,0,0
X601988.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3988.HK.Equity,0,-0.169504478687613,0,0,0,0,0,0,0,8.38609754306325e-09,3.97415120881048e-09,0,0,0
X939.HK.Equity,0,0,0,0,0.0981602343164954,0.119698107007328,0,0,0,0.153732816772538,0,0,0,0
X2628.HK.Equity,0,0,0,0,0,0.15418820035514,0,0,0,0.522974351618541,7.37430276729982e-05,0,0,0
X3328.HK.Equity,0,0,0,0,1.7478113318711e-08,0,0.999998661706363,0,0,2.11135997045127e-07,0,0,0,0
X3328.HK.Equity.1,0,0,0,0,2.71489477323545e-07,0.999997987197977,0,0,0,2.07194169577269e-07,0,0,0,0
X11.HK.Equity,0.0322967973423114,-0.0103040990163389,0,0,0.0249673506866185,0.0178507889646909,0,0,0.0303984137683376,0.016950136154015,0.00833837824118913,0,0,3.38849695015353e-09
X2388.HK.Equity,0,0,0,0,0.0671406692191361,0,0,0,0,0.12185790071334,0.0282961898529886,0,0,0
X2318.HK.Equity,0,0,0,0,0.550050267375778,0,0,0,0,0,0.00235600484487081,0,0,0
X2882.TT.Equity,0.369677508030952,0,0,0,0.0219468190563667,0,0,0,0.00566600980586556,0.341265442295377,0,0,0,0
X600036.CH.Equity,0,-0.212729021050039,0,0,-0.128023153472334,0,0,0,0,0.255193053700776,-0.0367949129042104,0,0,0
GCNY10YR.Index,0,0,0,0,0,-0.0161317066294259,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0.0296584540359922,0,0,0,0.259827712909906,0,0,0,0.185521698642199,0,0,0,0
