,X5.HK.Equity,X601988.CH.Equity,X3988.HK.Equity,X939.HK.Equity,X2628.HK.Equity,X3328.HK.Equity,X3328.HK.Equity.1,X11.HK.Equity,X2388.HK.Equity,X2318.HK.Equity,X2882.TT.Equity,X600036.CH.Equity,GCNY10YR.Index,FXI.US.EQUITY
X5.HK.Equity,0,0,0,0,0.0803884516269867,0,0,0,0,0.0517767050277647,0.0380267072354531,0,0,0
X601988.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3988.HK.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X939.HK.Equity,0,0,0,0,0.105092800972021,0.195344023940537,0,0,0,0.117382380128669,0,0,0,0
X2628.HK.Equity,0,0,0,0,0,0.134470134827686,0,0,0,0.429951042624742,0.0570573024995369,0,0,0
X3328.HK.Equity,0,0,0,0,6.47104335498497e-07,0,0.999997955343901,0,0,0,0,0,0,0
X3328.HK.Equity.1,0,0,0,0,6.05344454579068e-07,0.99999606551033,0,0,0,0,0,0,0,0
X11.HK.Equity,0.0086171458257512,-0.00273335352942057,0.0498609229864762,0,0,0.0406873615721753,0,0,0,0.037389622706373,0.0241975665541848,0,0,0.0236094440603968
X2388.HK.Equity,0,-0.0433737217478437,0,0,0.0573926315282659,0,0,0,0,0.115532929526253,0.0484913091041458,0.023314282957601,0,0
X2318.HK.Equity,0,0,0,0,0.510173075730179,0,0,0,0,0,0.0148973207352371,0.0535637292206793,0,0
X2882.TT.Equity,0.178161387560255,0.0254066462368142,0,0,0.0696832610617772,0,0,0,0.203417215584549,0.365985158351316,0,0,0,0
X600036.CH.Equity,0,-0.214188133573422,0,0,-0.220607073871888,0,0,0,0,0.45739743629611,-0.0872885750244907,0,0,0
GCNY10YR.Index,0,0,0,0,0,-0.0261087137885699,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0.0296623646936224,0,0,0,0.259851383869483,0,0,0,0.185497722177911,0,0,0,0
