,X5.HK.Equity,X601988.CH.Equity,X3988.HK.Equity,X939.HK.Equity,X2628.HK.Equity,X3328.HK.Equity,X3328.HK.Equity.1,X11.HK.Equity,X2388.HK.Equity,X2318.HK.Equity,X2882.TT.Equity,X600036.CH.Equity,GCNY10YR.Index,FXI.US.EQUITY
X5.HK.Equity,0,0,0,0,0.0351376148082319,0,0,0,0,0.051043776232066,0.119574208306043,0,0,0.0538130047147649
X601988.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3988.HK.Equity,0,0,0,0,0.174691409687991,0,0,0,0,0.040602416036694,0,0,0,0
X939.HK.Equity,0,-0.0581960486700317,0,0,0.196722005183864,0.168616591874035,0,0,0,0.00674357339299947,0,0,0,0.0171170956727146
X2628.HK.Equity,0,0,0,0.0665372068481332,0,0.502522012848443,0,0,0,0.256258313792441,0,0,0,0
X3328.HK.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3328.HK.Equity.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.Equity,0,0,0,0,0.0168563472161859,0.055632126064545,0,0,0,0.0340388072087529,0.0437306500765448,0,0,0.0147497366240607
X2388.HK.Equity,0,-0.0350515802971225,0,0,0,0.143937750253041,0,0,0,0,0.11563576740372,0.10383919671151,0,0
X2318.HK.Equity,0,0,0,0,0.538714915727968,0,0,0,0,0,0.0776593474443671,0.00902683995546295,0,0
X2882.TT.Equity,0.740768057680874,0.00860650689617312,0,-0.172257398370219,0,0.427145614870153,0,0,0,0.0866612646976199,0,0,0,0.0404253967819656
X600036.CH.Equity,0,0,0,0,-0.136165263250736,0,0,0,0.410162265304935,0.19107996639374,-0.0884919002287558,0,0,0
GCNY10YR.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0.0342145828516476,0,0.133001959909323,0,0.106600483067147,0,0,0,0.173121934403319,0,0,0,0
