,X5.HK.Equity,X601988.CH.Equity,X3988.HK.Equity,X939.HK.Equity,X2628.HK.Equity,X3328.HK.Equity,X3328.HK.Equity.1,X11.HK.Equity,X2388.HK.Equity,X2318.HK.Equity,X2882.TT.Equity,X600036.CH.Equity,GCNY10YR.Index,FXI.US.EQUITY
X5.HK.Equity,0,0,0,0,0.0775652334205725,0,0,0,0,0.0360409621332223,0.126198646589016,0,0,0.0461167882691469
X601988.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3988.HK.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X939.HK.Equity,0,0,0,0,0.20063735158003,0.153179553512878,0,0,0,0.00596608963117796,0,0,0,0.0350313542715335
X2628.HK.Equity,0,0,0,0,0,0.157638272637328,0,0,0,0.442522549454396,0,0,0,0
X3328.HK.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X3328.HK.Equity.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.Equity,0,0,0,0,0,0.0598301648777375,0,0,0,0.0616312437383515,0.0264718658837271,0,0,0.00742223316791905
X2388.HK.Equity,0,0,0,0.0192021576769695,0.0992775823668131,0,0,0,0,0.0211843172192086,0.102886554734592,0.0279587783130921,0,0
X2318.HK.Equity,0,0,0,0,0.528867759399349,0,0,0,0,0,0.1072732213735,0,0,0
X2882.TT.Equity,0.221392582996343,0.0258437993689968,0,0,0.0353772730265446,0,0,0,0.212234514419913,0.384569310247855,0,0,0,0
X600036.CH.Equity,0,-0.20653253806185,0,0,-0.302017883422438,0.310600184994225,0,0,0,0.366426406335741,0,0,0,0
GCNY10YR.Index,0,0,0,0,0,-0.034457545504249,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0.0617891825583684,0,0.198438638838416,-0.173272915458682,0.240498340327135,0,0,0,0.437275883848944,0,0,0,0
