date,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY
20200831,0.0331680315708361,0.0445299631839402,0.0410335116362407,0.06780572759415,0.027137312394335,0.0695975024727456,0.0564902849907237,0.0593061529680697,0.0401790690718833,0.0483862548027211,0.0301431199069659,0.0424607834340985,0.0243993653294736,0.0184919229066669,0.0108315890150113,0.0115715164504562,0.0239801997646894,0.0521220564430716,0.0292147242455835,0.0604889210668847,0.0240152119786829,0.0267950398088552,0.0423887638743844,0.0637463199441994,0.0418266782219573
20200901,0.0318064884894087,0.0385981274501124,0.0307031707126089,0.0902634355202927,0.0311978329583561,0.0696422687570036,0.0557077634122808,0.0395868540543127,0.019554611933102,0.0437636036635638,0.0304568351501933,0.0416169511201617,0.0210000278431758,0.0224987610827363,0.0189886659663584,0.0107270636914139,0.033408757350874,0.0599747959714174,0.0296311930099018,0.0460891545889739,0.0215919697742867,0.0336128243754937,0.0410702884652922,0.068319114173812,0.0196787853051503
20200902,0.0307289475413466,0.0366128469043559,0.026410791846235,0.0644580812933848,0.0297214656383721,0.0671436388116887,0.0535091545262056,0.0346076978592268,0.018611862576783,0.0369173737985461,0.02726592407925,0.0422389643825206,0.0305975007072999,0.0262122468126901,0.0103135883489581,0.00988083434880644,0.0317410673396637,0.0595102085860639,0.0288144256524674,0.0482750867155634,0.0208808118014168,0.0300010097692531,0.0556828287235217,0.0634914319255608,0.0180856595177585
20200903,0.0306176865503054,0.0339930086237373,0.0257105635808097,0.0611601323497578,0.0331063517666309,0.0757414176919293,0.0510437253022807,0.0405475821727107,0.0179625561689682,0.0379585170774136,0.0274067273313258,0.0416556472114206,0.0282767762203182,0.0236803689156289,0.00799878350005505,0.0107157197516348,0.0227672399972442,0.0441627791279723,0.0293748741711123,0.0466267203521227,0.0183167167270189,0.0286967158485632,0.0415971007491977,0.0660149328956657,0.0170449194808873
20200904,0.0310993813016589,0.0318357888340358,0.0260864925629836,0.0554706859827964,0.0370449075792366,0.0782790664101007,0.0485123072864254,0.0359886052905195,0.0353420517046914,0.0388326748275246,0.0395272002293612,0.0415489962894919,0.026143659977147,0.0189270633958481,0.00838814996637179,0.0114115208463493,0.0190403819064167,0.0439690724153554,0.0287174348996086,0.0466144971772316,0.0157821582931272,0.0229069253270211,0.0415982800862212,0.0615079989778239,0.0223315686343194
20200908,0.029946811302363,0.0333222333756172,0.0379769288393107,0.0520372808396743,0.0314783164390299,0.0673730336337962,0.0272880228985121,0.0419734839700894,0.0308726155893177,0.0430956808595333,0.0409994369318614,0.0396311143504951,0.016272271069964,0.0148749402863745,0.0206210674109241,0.0113468879949835,0.0316055208492823,0.042694189970862,0.0305764685589112,0.0437524676685581,0.0210195931867638,0.0385017053138137,0.0418780455594478,0.0657528885956489,0.0182135609937172
20200909,0.0299331365913381,0.0330740179997848,0.0347961536980903,0.0689093941485769,0.0317127655251117,0.0595926858237597,0.0329634227101339,0.0336945334322845,0.018841525241642,0.050365701666304,0.0286235340277451,0.0336334853204379,0.0154822874473717,0.0141079795449086,0.0168999360469743,0.0146455991685258,0.0227495530387978,0.0667460178592932,0.0235570643403363,0.0444582489835528,0.0224228995187046,0.0522637211772715,0.0407695119832284,0.0703707277650528,0.0223075787497548
20200910,0.030189364325358,0.0342906188616122,0.0266296584512061,0.0590479088144986,0.0306767299519487,0.0738962669660853,0.0314961989278192,0.0334572235479669,0.0388938437482026,0.0429483377283654,0.0314829975587191,0.0385861288465361,0.0144765707799197,0.0163968825165463,0.0213774721342577,0.0107567633171308,0.022636469051846,0.0437032771536047,0.0299452397695281,0.0418364625201448,0.0192902289294009,0.0528926369744263,0.0388037171125875,0.0618300175741636,0.0197390792154524
20200911,0.0303369726819328,0.0503816104211135,0.0263187241663086,0.0535812659336695,0.0315840478754912,0.0707426416577834,0.0502323564963056,0.034369329814261,0.0381151709600352,0.0405249074389774,0.0257884720065434,0.0398959558768915,0.0142927581022541,0.0190810434739449,0.018915425083243,0.0148220966814024,0.0302790742981419,0.087669906044677,0.0249251620894936,0.0442969519893718,0.0226138567605732,0.0523336972813088,0.0392807006742664,0.061823685382076,0.0178982066991217
20200914,0.0312287178280731,0.0349569415445336,0.0376207813335123,0.0752213161210065,0.0385424555561512,0.0707057215443808,0.0307505031536693,0.0460453124628784,0.0221370451935097,0.0374995089145612,0.0508331375918404,0.0405416189836435,0.0208341917025925,0.0298453303596418,0.0260389146458398,0.0572800532901996,0.0312427841094137,0.0610789631407366,0.0168966047587164,0.0450052100024654,0.0243116407562677,0.0497198955005865,0.033739492053585,0.0461173413828608,0.0192792630834261
20200915,0.0319050658290181,0.0430125274127665,0.041354478356414,0.0610116144375413,0.0345862618134544,0.0672636449533647,0.0284988402010216,0.0409074111929228,0.0489704517631672,0.0384300505530796,0.0488186639683579,0.0400414938192754,0.0285843669727372,0.0204716804369083,0.0161925289391332,0.0128562847097571,0.0231285164065093,0.0903532210563198,0.0178456315450799,0.0474703832646975,0.0335082436142043,0.0497623928540752,0.0348075027545136,0.0554325957998617,0.0177458523363183
20200916,0.0299215275087607,0.039300655244754,0.0354622283880105,0.065111143198722,0.0362920164511218,0.0662610875863034,0.0264989931670491,0.0398079633075757,0.0339409079300044,0.0410239954850996,0.0202093738665402,0.0415726708507792,0.0219438545848872,0.0212853654458334,0.0270741047496633,0.0134811559797719,0.0203175538873723,0.091798060759332,0.0178393560143568,0.0577782900609862,0.0345601500597769,0.0307885481295989,0.0364301304587479,0.059267013418685,0.0194867034660775
20200917,0.0268853427834623,0.038201183432959,0.0382193019429103,0.0566686005435915,0.0360261707257583,0.0702403029606627,0.0240901162165778,0.0396994801886039,0.0257596529325697,0.0388551992602838,0.0395470524712556,0.0386357570851389,0.0207813714416775,0.0233307070713356,0.0157325397727474,0.0142712555010936,0.0198072031534337,0.0711649030512983,0.0173985314990596,0.0517559609088228,0.0226417262208581,0.0479111154499061,0.0368372816644342,0.0427865777684583,0.0193415009918162
20200918,0.0294421925785707,0.0282299473743494,0.0354592362160413,0.0573898290903885,0.0383485422467708,0.0691191191202011,0.0250114589441904,0.0386664468784831,0.0275614455082864,0.0396077223028032,0.0489861883720025,0.0406398633673077,0.0193890854760088,0.0167451758335654,0.0188163436507988,0.0148148945501677,0.0179473563802619,0.0473041861340992,0.0175968720613953,0.0562273998761069,0.0219483549305399,0.0448489604667859,0.035661308205451,0.0438055396802398,0.0172781232199577
20200921,0.0349405432446272,0.0373462644528856,0.0362454553879663,0.0432275856630826,0.037875679959577,0.0686038890765704,0.025525988748073,0.043186712964792,0.0177710095470795,0.0380800215318433,0.0341034679015421,0.040532893949388,0.0188677048231029,0.0165899185903266,0.0155109483961001,0.0160982511870149,0.0317342997934437,0.0724744040624008,0.0178643927541803,0.0558171639465553,0.0211659465172286,0.0450995914179038,0.0363496631735182,0.0522566318179776,0.0163971145511282
20200922,0.0205217913272407,0.0367464071637927,0.0297539457281251,0.0574309591608625,0.030270470473447,0.0600608578963046,0.0244908851909031,0.0417441623427112,0.0242589282243549,0.037426710386211,0.0305672088582147,0.0421372864059847,0.0180964941053921,0.0140296976629631,0.0153506869266179,0.0151421134485455,0.0187642852034712,0.070716267604116,0.02191828483569,0.0480541124939741,0.0258302042110585,0.0426738473244592,0.0376098995177854,0.0504716308113736,0.017046405096461
20200923,0.0232612474776729,0.035073198428025,0.0350961628754966,0.0608073665269456,0.0341109473348982,0.0669075748476689,0.026250866383665,0.0343646262015376,0.0260705681196747,0.03183320278849,0.0473990105273978,0.0391122931112747,0.014115512557994,0.00811268558785898,0.0209326190705407,0.0155536640124707,0.0311831204914802,0.0482829795937106,0.0135161471187042,0.0462365382622694,0.0283214701578783,0.0395967660448143,0.0364633595661055,0.0492906962742507,0.0174880041677442
20200924,0.0249737604025072,0.0328354594056134,0.034742192949418,0.0558868178659543,0.021962340190932,0.0648973755247827,0.046821706023269,0.0345157293575507,0.029514931826299,0.0311032534398683,0.044541146813822,0.0389461364985091,0.0121929100039552,0.00892298542839698,0.0245710936478066,0.0150641302227124,0.0297241493493844,0.0431060950897628,0.0198031023553623,0.0475243384476608,0.0318553085108614,0.0418806618299084,0.0534553712473874,0.0394610172977227,0.017635678051052
