date,quantile
20200416,0.0933999705228013
20200417,0.0632453319980837
20200420,0.0878112860814677
20200421,0.108860599367085
20200422,0.113234125529107
20200423,0.0996482837427161
20200424,0.105106447854653
20200427,0.0619358944355896
20200428,0.0618281470133262
20200429,0.0996813226151608
20200430,0.0827459967394768
20200506,0.0705076646699755
20200507,0.0780508224515291
20200508,0.119944695866715
20200511,0.0716804501412277
20200512,0.128686097984411
20200513,0.0559617601662042
20200514,0.0577288925947688
20200515,0.0517361428626976
20200518,0.0602322208696262
20200519,0.0665588355178093
20200520,0.0619793973652198
20200521,0.061472976659176
20200522,0.0572354480921293
20200525,0.0598352270100632
20200526,0.0523638851782671
20200527,0.0549713315602727
20200528,0.0536486332131865
20200529,0.0492620290358213
20200601,0.0487156720688984
20200602,0.0478004750841878
20200603,0.045634643891462
20200604,0.0512667173591559
20200605,0.0649427413301408
20200608,0.0635093369464973
20200609,0.054073308149381
20200610,0.0551425715956098
20200611,0.0468450634543829
20200612,0.0538066273149276
20200615,0.0550800392721065
20200616,0.0487373291573489
20200617,0.0453012129973732
20200618,0.0471454318880751
20200619,0.0500854041301228
20200622,0.0641189481637039
20200623,0.0451233496654618
20200624,0.0426017643530238
20200629,0.0489187545411015
20200630,0.0502639543585616
20200701,0.047908617607605
20200702,0.0447629391991814
20200703,0.0472688259706704
20200706,0.0480258088581482
20200707,0.0415103942628619
20200708,0.0351102619210062
20200709,0.040379668787916
20200710,0.0490929604632301
20200713,0.0639211983776743
20200714,0.0450245448598869
20200715,0.0663225128829903
20200716,0.0449200500214677
20200717,0.0525353076195527
20200720,0.0573175188819803
20200721,0.0491432064606671
20200722,0.0444313367682651
20200723,0.0479775349350012
20200724,0.0439544477704451
20200727,0.0496977389955843
20200728,0.0458864276122375
20200729,0.0583302305612339
20200730,0.0582199075169418
20200731,0.0559217098702537
20200803,0.0464088029697887
20200804,0.0463870543559197
20200805,0.0504716235816004
20200806,0.0507969374638279
20200807,0.0543794603401915
20200810,0.0552224747508522
