date,quantile
20150201,0.447969837414996
20150202,0.424727712640142
20150203,0.432911410817047
20150204,0.416900582785597
20150205,0.348419494602195
20150206,0.336316210523471
20150207,0.388405920855234
20150208,0.4728650874186
20150209,0.287227452556195
20150210,0.371817949307755
20150211,0.338828815377538
20150212,0.408642931616486
20150213,0.354551379736575
20150214,0.344742502840409
20150215,0.420075066534923
20150216,0.430997158291631
20150217,0.419533247151158
20150218,0.408229968041433
20150219,0.402367779530966
20150220,0.401879200290665
20150221,0.467768474572766
20150222,0.392486678843468
20150223,0.356739717317073
20150224,0.443444904277142
20150225,0.449567866413073
20150226,0.414437006181111
20150227,0.587808618239566
20150228,0.414468831055059
20150301,0.484186774839478
20150302,0.433257066271994
20150303,0.440855399885085
20150304,0.545723456880281
20150305,0.497021567100228
20150306,0.526094049541083
20150307,0.462294885806875
20150308,0.365550783597204
20150309,0.375799629104195
20150310,0.447640952092992
20150311,0.387122641980159
20150312,0.36458395079606
20150313,0.382170699700188
20150314,0.377806220288401
20150315,0.366518973529688
20150316,0.428066823864363
20150317,0.328298706945987
20150318,0.261288717035119
20150319,0.22315684995935
20150320,0.166145643953362
20150321,0.192812847991417
20150322,0.206869833913841
20150323,0.144338902926059
20150324,0.228026032509936
20150325,0.232948633854744
20150326,0.219208808723998
20150327,0.245658396892769
20150328,0.224746961623973
20150329,0.279731019838061
20150330,0.182022007942663
20150331,0.231466439809497
20150401,0.239476248773719
20150402,0.24373626838132
20150403,0.2923899293493
20150404,0.247002498102653
20150405,0.293986466539355
20150406,0.256323581893847
20150407,0.236563600487077
20150408,0.315451472282914
20150409,0.305452669855505
20150410,0.334391006672725
20150411,0.285651012844935
20150412,0.308556953488512
20150413,0.291517913273707
20150414,0.323315180478185
20150415,0.285826959585153
20150416,0.251842981324771
20150417,0.297303524845768
20150418,0.298055716167785
20150419,0.242923716581559
20150420,0.230212596453729
20150421,0.24270354524739
20150422,0.240776727648966
20150423,0.24616572332094
20150424,0.253992687596291
20150425,0.240493642875971
20150426,0.246490718826823
20150427,0.269407539630139
20150428,0.261389671986845
20150429,0.171726569742351
20150430,0.187146636153442
20150501,0.210425949952204
20150502,0.179777743375702
20150503,0.196882074289518
20150504,0.189044528903371
20150505,0.211225253478404
20150506,0.208611072256182
20150507,0.183435228569425
20150508,0.181894947348869
20150509,0.191316494654563
20150510,0.216328752499935
20150511,0.266420863720251
20150512,0.170650466945953
20150513,0.178102836109382
20150514,0.201969730286671
20150515,0.215825313585104
20150516,0.185547951230671
20150517,0.222668409622069
20150518,0.218641529518565
20150519,0.219643866813675
20150520,0.145869796379314
20150521,0.118471014746531
20150522,0.1294538725533
20150523,0.155581708931068
20150524,0.158002768611515
20150525,0.189815649439157
20150526,0.161397423029397
20150527,0.154171865637845
20150528,0.175801636393249
20150529,0.177729437415838
20150530,0.181912955203355
20150531,0.136732658729537
20150601,0.155964310422056
20150602,0.158442223499481
20150603,0.164905925424493
20150604,0.161175197113999
20150605,0.155070035535486
20150606,0.138238572437227
20150607,0.172516202851828
20150608,0.194975319593016
20150609,0.150010937534089
20150610,0.167364460031425
20150611,0.182352810057748
20150612,0.179576985267369
20150613,0.146847146235125
20150614,0.17106923987701
20150615,0.189797163797798
20150616,0.173796420339879
20150617,0.13361592115364
20150618,0.124711370688725
20150619,0.118085908521985
20150620,0.112326449616471
20150621,0.129074635678865
20150622,0.115299756085633
20150623,0.159306646010253
20150624,0.114945910589522
20150625,0.175431507152123
20150626,0.100744784729465
20150627,0.125893537637466
20150628,0.171051404403705
20150629,0.163686977243153
20150630,0.164146521195189
20150701,0.159566736442944
20150702,0.134804195176673
20150703,0.134645089159518
20150704,0.110844777207574
20150705,0.158311658839176
20150706,0.157675139276731
20150707,0.14084336894706
20150708,0.197159057297325
20150709,0.208071955614519
20150710,0.188808454126638
20150711,0.18963342453889
20150712,0.201019032740465
20150713,0.143500015689104
20150714,0.152674178527789
20150715,0.1499706042486
20150716,0.167543339294629
20150717,0.160121137323377
20150718,0.219075579258687
20150719,0.267970250234719
20150720,0.152722714759945
20150721,0.143008531374025
20150722,0.15113962962938
20150723,0.164986869505943
20150724,0.179921484729202
20150725,0.216835918531115
20150726,0.1833985762879
20150727,0.211457864248864
20150728,0.225628985582271
20150729,0.237519199481209
20150730,0.203457283088491
20150731,0.266563482781103
20150801,0.264191386551003
20150802,0.201963753478673
20150803,0.181963905394841
20150804,0.184476093918028
20150805,0.182922792437103
20150806,0.187072731779006
20150807,0.184462923906871
20150808,0.172005971115266
20150809,0.26057393117683
20150810,0.242867936243826
20150811,0.252764321187546
20150812,0.270281288291829
20150813,0.253897149654444
20150814,0.356173009546312
20150815,0.435693166028653
20150816,0.219499958861022
20150817,0.400077457151952
20150818,0.239636749550618
20150819,0.27426943364634
20150820,0.253902315913585
20150821,0.274900212390263
20150822,0.275638226628714
20150823,0.267631045438289
20150824,0.319868930610428
20150825,0.295180757113762
20150826,0.401638696091292
20150827,0.398656531165466
20150828,0.357778276098505
20150829,0.36504825837899
20150830,0.343847942502839
20150831,0.327183885562852
20150901,0.359078851594831
20150902,0.353491561180039
20150903,0.254123059534634
20150904,0.253904985248841
20150905,0.248951956808124
20150906,0.365988055019785
20150907,0.265988990939851
20150908,0.322605209668875
20150909,0.330466539654248
20150910,0.324612835209486
20150911,0.290078223286549
20150912,0.310842568790021
20150913,0.292234454786599
20150914,0.285522414271963
