date,quantile
20190416,0.0233437340478341
20190417,0.0239333285883805
20190418,0.0222176457336587
20190419,0.0277488474383435
20190422,0.0263398531337996
20190423,0.0278795807459281
20190424,0.0304390381607968
20190425,0.0288273449015444
20190426,0.026609963250904
20190429,0.0275322669700861
20190430,0.0263106829973071
20190506,0.0307356786655415
20190507,0.0348032413425668
20190508,0.030132899391079
20190509,0.0319445986321062
20190510,0.0279639127657919
20190513,0.0317769393624627
20190514,0.0332514890389719
20190515,0.0280799496535094
20190516,0.0268590729232818
20190517,0.0266222985784443
20190520,0.0295052811136599
20190521,0.0268218769270291
20190522,0.0292984459578891
20190523,0.0314758037998495
20190524,0.0306076735486985
20190527,0.0325200640423355
20190528,0.0303227082475336
20190529,0.0347425588640222
20190530,0.0348570105328761
20190531,0.03191668671322
20190603,0.0314418543074935
20190604,0.0267785060842578
20190605,0.0310074528697384
20190606,0.0294441296658307
20190610,0.0261169035330101
20190611,0.0287068835256019
20190612,0.0263090285584813
20190613,0.0251020746318999
20190614,0.0230532457459136
20190617,0.0228048766747423
20190618,0.0292664071151416
20190619,0.0259170116341877
20190620,0.0280135381857338
20190621,0.0303622977685547
20190624,0.0289964946801264
20190625,0.0284878207263584
20190626,0.0267021551846962
20190627,0.0245344151001989
20190628,0.0246999590140462
20190701,0.0227215535844198
20190702,0.0247950055806005
20190703,0.027831094208613
20190704,0.0273369602696057
20190705,0.0290010577831612
20190708,0.0287067739476521
20190709,0.0246247211781156
20190710,0.0221708943126965
20190711,0.0220937886260111
20190712,0.0198140556919771
20190715,0.022174471146382
20190716,0.0195523502008196
20190717,0.0187900008936315
20190718,0.0222037423445354
20190719,0.0224536901236434
20190722,0.0234250934043809
20190723,0.0220173595152074
20190724,0.0183005539726346
20190725,0.0185927932077895
20190726,0.0176645101568363
20190729,0.0196001536375033
20190730,0.0237736379963545
20190731,0.0211202608506917
20190801,0.0206793812422019
20190802,0.0236636137667351
20190805,0.0272156619409163
20190806,0.0203583793301933
20190807,0.0186973623477288
20190808,0.0193424850173248
20190812,0.0225611145218773
20190813,0.0212282079285691
20190814,0.0196113695199593
20190815,0.0208636139421796
20190816,0.0204941314718282
20190819,0.0221646245573541
20190820,0.020162566928293
20190821,0.0171333310826067
20190822,0.0197394024771717
20190823,0.020862932610416
20190826,0.020670808831749
20190827,0.0201213939676505
20190828,0.017960526101111
20190829,0.0193675036295159
20190830,0.0183210658386766
20190902,0.0211149902405223
20190903,0.0236718616372494
20190904,0.0207626904451798
20190905,0.022836213328087
20190906,0.0219237924306789
20190909,0.020870678578185
20190910,0.0213941701039646
20190911,0.0201269432049094
20190912,0.0206613881634991
20190916,0.0190899965925266
20190917,0.0196042922036032
20190918,0.0206469821647021
20190919,0.0219472647749007
20190920,0.0226379040291018
20190923,0.0181318096170698
20190924,0.0195514140759664
20190925,0.0199130927971038
20190926,0.0184956663666756
20190927,0.019248867297466
20191008,0.018913498306816
20191009,0.0198995700448728
20191014,0.0212810708585003
20191015,0.0210593601179203
20191016,0.0219074981905426
20191017,0.0219077587050922
20191018,0.019615539364406
20191021,0.0218621802988914
20191022,0.0228120792766532
20191023,0.0226513031189811
20191024,0.0223057701744647
20191025,0.0219286222863895
20191028,0.0229257808589272
20191029,0.0229272766822896
20191030,0.0234459201859527
20191031,0.0226373821135269
20191101,0.0215422749491892
20191104,0.0213623689555118
20191105,0.0201947464642134
20191106,0.0213692918929815
20191107,0.0221998017372119
20191108,0.0236242485138944
20191111,0.0195531735272624
20191112,0.0222112626248724
20191113,0.0232539364341825
20191114,0.0203484324202638
20191115,0.0174750654317316
20191118,0.0179772050752042
20191119,0.0165687682332356
20191120,0.0207010359575986
20191121,0.0173282611521424
20191122,0.0177871701877137
20191125,0.0181357639967
20191126,0.0191719340801491
20191127,0.0186373244343548
20191128,0.0185370413501231
20191129,0.0181568847928645
20191202,0.0199559301891305
20191203,0.0162074982741383
20191204,0.0188585820625538
20191205,0.0170529091552533
20191206,0.021717465480042
20191209,0.0183207109233436
20191210,0.0187453642892584
20191211,0.0212447315738202
20191212,0.0199595787977657
20191213,0.0205573566978879
20191216,0.0187889263220059
20191217,0.0189533579450742
20191218,0.0192480141232095
20191219,0.0240389199937453
20191220,0.0219459261241847
20191223,0.0197044282313659
20191224,0.0203692424814669
20191225,0.018113649328215
20191226,0.0185728213754771
20191227,0.0202578883547352
20191230,0.0192585486135466
20191231,0.0186056969052333
20200102,0.0189211181572244
20200103,0.0199558036414872
20200106,0.0196812763231275
20200107,0.0171215537228165
20200108,0.0203346325597283
20200109,0.0192085835791263
20200110,0.0182970910984401
20200113,0.0172875707512268
20200114,0.0188806865511953
20200115,0.020200087386577
20200116,0.0213264360747178
20200117,0.0195582731117635
20200120,0.0179941289773458
20200203,0.0387232413285399
20200204,0.0413151811887532
20200205,0.0489074969466695
20200206,0.0511899299816705
20200207,0.0411099469040612
20200210,0.0453526000125924
20200211,0.0438055079508531
20200212,0.049167934813579
20200213,0.0410292015855262
20200214,0.0471304471839188
20200217,0.0394672132769048
20200218,0.0500728955824104
20200219,0.0481621721622927
20200220,0.0539211830757619
20200221,0.0577649757994549
20200224,0.050991884978954
20200225,0.0558373826110241
20200226,0.0519432058717517
20200227,0.0515351822046116
20200302,0.0636148272784595
20200303,0.0657682250231148
20200304,0.0590767151861094
20200305,0.0638310656981592
20200306,0.0668504031469422
20200309,0.0674541830231699
20200310,0.0695983415829013
20200311,0.0642637627466873
20200312,0.0658413125886634
20200313,0.0641813681926407
20200316,0.0588293375967746
20200317,0.05654417019211
20200318,0.0542751584727172
20200319,0.0611651281265012
20200320,0.063527967539517
20200323,0.0713102873581499
20200324,0.0708764476534191
20200325,0.064080740371001
20200326,0.0651153488171751
20200327,0.0756001367345007
20200330,0.0769015898415226
20200331,0.074895664617445
20200401,0.0766902193775463
20200407,0.0625789708049435
20200408,0.0626450834377524
20200409,0.0570114526949723
20200414,0.0598335973934295
