date,quantile
20190416,0.0437971693200336
20190417,0.0478147023953484
20190418,0.0476019632450624
20190419,0.0473656667315752
20190422,0.0548233146824884
20190423,0.0514289278937279
20190424,0.0581679776712562
20190425,0.0590592393839985
20190426,0.0581575063033384
20190429,0.0616609231877233
20190430,0.0694016198435872
20190506,0.0680355722559619
20190507,0.0663649723208894
20190508,0.0677455601419652
20190509,0.0673650836241247
20190510,0.0542735610690019
20190513,0.0588519286194576
20190514,0.0598081119503516
20190515,0.0749178929240072
20190516,0.0595374761659561
20190517,0.0585512559066781
20190520,0.0510528838727831
20190521,0.0623573326712431
20190522,0.0611939516340005
20190523,0.0616142817080295
20190524,0.0624687088787277
20190527,0.0580137789825422
20190528,0.04966741274191
20190529,0.0573190860772202
20190530,0.0572921904230421
20190531,0.0591208134779867
20190603,0.0510654538922259
20190604,0.049436991615752
20190605,0.0438498397058237
20190606,0.042528359288225
20190610,0.0424115672649838
20190611,0.0486670642593293
20190612,0.0440573266514955
20190613,0.0505596142460928
20190614,0.0525589865358197
20190617,0.0531595831724753
20190618,0.0450333761199327
20190619,0.0445935872782161
20190620,0.0512777840959639
20190621,0.0473289021435645
20190624,0.0485851272300252
20190625,0.0392218052630066
20190626,0.0373917378189018
20190627,0.0407744581499746
20190628,0.0451742905746036
20190701,0.0483745623990343
20190702,0.042883269960338
20190703,0.0463192688901928
20190704,0.0449920059765745
20190705,0.0507330288915263
20190708,0.0506508574949244
20190709,0.0444995223818496
20190710,0.0520301817778592
20190711,0.0492501589152409
20190712,0.0455984999263676
20190715,0.040594052062147
20190716,0.0401566725828638
20190717,0.0532685683686709
20190718,0.037287192648845
20190719,0.0368083855537529
20190722,0.0470968002691033
20190723,0.0388238620751134
20190724,0.0373599774728808
20190725,0.0419460240163099
20190726,0.0352748166476755
20190729,0.0473313895221385
20190730,0.0482777118297532
20190731,0.0356801591238642
20190801,0.0347615280970947
20190802,0.0376268901134019
20190805,0.0491515367656376
20190806,0.0506429119250132
20190807,0.0385041244298649
20190808,0.0341371952039828
20190812,0.0363825125925864
20190813,0.0335013391889533
20190814,0.0302008106522718
20190815,0.0390513995905817
20190816,0.0348617319567986
20190819,0.0610241183876179
20190820,0.0465653991514353
20190821,0.0426620301223008
20190822,0.0380215671907214
20190823,0.0375738615747716
20190826,0.0356655423353981
20190827,0.0356038626052561
20190828,0.0340918144836709
20190829,0.0373489111521216
20190830,0.0345298660966052
20190902,0.0407783438326637
20190903,0.0339344494350023
20190904,0.0362857382644563
20190905,0.0333916294741913
20190906,0.0316034199453413
20190909,0.0331587589515701
20190910,0.0330731272275781
20190911,0.0382792110646187
20190912,0.0426324115343497
20190916,0.0327086439308467
20190917,0.0358993949437359
20190918,0.0344675508925676
20190919,0.0457066728371818
20190920,0.0481610534265363
20190923,0.0384709723897169
20190924,0.0382053607981984
20190925,0.0381925547152806
20190926,0.0350651928023128
20190927,0.0384316808611103
20191008,0.0404465457995395
20191009,0.0418221947988673
20191014,0.0375194137521206
20191015,0.0368154903694424
20191016,0.0373450564028547
20191017,0.0319504116489014
20191018,0.0409963210361854
20191021,0.0353121644867822
20191022,0.0388866257360777
20191023,0.0388687365300553
20191024,0.0345409597243879
20191025,0.0370235177448241
20191028,0.0358210017669695
20191029,0.0351935382745319
20191030,0.0323768595844421
20191031,0.0390397399723337
20191101,0.0346077112892417
20191104,0.0353169948238786
20191105,0.04038907651816
20191106,0.0335050806726413
20191107,0.0346778928077677
20191108,0.0320376049343668
20191111,0.0362854365178924
20191112,0.0357898497283711
20191113,0.041061798280426
20191114,0.0378911767201389
20191115,0.0353781786662003
20191118,0.0462541303785214
20191119,0.0396016077301275
20191120,0.0381116074809699
20191121,0.0308868223184423
20191122,0.0306078744506727
20191125,0.0327445636818269
20191126,0.0312815526484335
20191127,0.0310255531559019
20191128,0.0298721872571379
20191129,0.0309887482922542
20191202,0.0288977353191778
20191203,0.0277541818378053
20191204,0.0279192959418592
20191205,0.024739307879462
20191206,0.0276509033056618
20191209,0.027408751479753
20191210,0.029359290118775
20191211,0.03204511677777
20191212,0.0269311507022084
20191213,0.0312241306042909
20191216,0.0271579114883612
20191217,0.0313039414906145
20191218,0.0313925572874454
20191219,0.0328095809563797
20191220,0.0333977753581923
20191223,0.0318908897206959
20191224,0.0306344308180067
20191225,0.0356358125507603
20191226,0.0338619460118511
20191227,0.0346859134499034
20191230,0.0316800104552703
20191231,0.0275690827486267
20200102,0.0317615524164103
20200103,0.0255233446025569
20200106,0.0279629522886355
20200107,0.0247731962456407
20200108,0.0261422066207604
20200109,0.0321076675027896
20200110,0.0313124157211571
20200113,0.0310040289576763
20200114,0.0318258048904737
20200115,0.0345564228816874
20200116,0.0303547678141465
20200117,0.0291121754873712
20200120,0.0365220454502569
20200203,0.108558888447978
20200204,0.102572023874675
20200205,0.104054594159776
20200206,0.100809623780806
20200207,0.119341894210431
20200210,0.0899306858226106
20200211,0.108921850603964
20200212,0.0981714262438785
20200213,0.120838064267922
20200214,0.118923270782822
20200217,0.117720172264421
20200218,0.13591722414457
20200219,0.138231760762425
20200220,0.123633509639516
20200221,0.122624428921781
20200224,0.120173762181527
20200225,0.0995052926478533
20200226,0.109429326241869
20200227,0.120160549239547
20200302,0.137939863273575
20200303,0.146002463109826
20200304,0.144593729650586
20200305,0.155481858930362
20200306,0.141583168630057
20200309,0.132754945676593
20200310,0.119981435603344
20200311,0.139781206873387
20200312,0.130528060307529
20200313,0.107198633969649
20200316,0.131912698679952
20200317,0.0886752754990229
20200318,0.142169763637936
20200319,0.100234821899605
20200320,0.0981978897687819
20200323,0.137683779372309
20200324,0.141560017372747
20200325,0.117341410712566
20200326,0.134824474301789
20200327,0.134769905331968
20200330,0.136778555963008
20200331,0.144803530407484
20200401,0.149647340421159
20200407,0.146224440743918
20200408,0.150261503322376
20200409,0.142270714542198
20200414,0.139430774910236
20200415,0.124349321278805
20200416,0.137472347984809
