,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,CGB3M,FXI.US.EQUITY,VXFXI.INDEX,TED.SP,CN3M10YSLOPE,CREDIT.SP
X5.HK.EQUITY,0.0882819724337512,0,0,0,0,0,0,0,-0.152583378694366,0.106022476400127,1.35525271560688e-20,0,0.242220793535384,0,0,0,0,0,0,0,0,0,0,-0.0247106073570391,0.261009625159665,0,0.315241445235718,0,-0.0239483471014581,-0.0586240107216201,0.0209174167209877
X388.HK.EQUITY,-0.188358236746479,0,0,0,0,0,0,0.34725761173686,0.134444952627744,0,0,0,0,0,0,0,0,0,0,0,-0.14009420731562,0,-0.173527604266027,0,0.403330766984562,0,0,0.0904842320135956,-0.0200623688059942,0.055810958067176,0.136421077040059
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.251915899160467,0,0,0,0,0,-0.00578418832886721,0,0.46201007246441,0,0,0,0,0,0.191671183197539,0,0,0,0,0,-0.011805745614423,0.0598754434155102,0
X601066.CH.EQUITY,0,0,0,0,0.0532121178365798,0,0,0,-0.040053963319651,0,0,0,0,0,0.00270605254137846,1.02120941412096,0,0,0,0,0,0,0,-0.0700157440078531,0,0,0,-0.0670426393616505,-0.0105200381524465,-0.0088388635368054,0
X601166.CH.EQUITY,0,0,0,0,0,0.00246015586435294,0,0,0.0491600487560011,0,0,0.764606827874376,0,0,0,0,0,0,0,0,0,0,0.204516268816966,0,0,0,0,0,0.00575969332847025,0,0
X3328.HK.EQUITY,0.307388163707426,0,0,0,0,0,0,-0.046674432800006,0.0101294438169123,0,0,0.019962591120353,0.173853392465065,0,-0.0569329687614448,-0.102502214718061,0,0,0,0,0,0,0,0,0,0.0176761101486869,0,0,0.0103284289821505,-0.0272220000994935,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0405889504270398,0,0.0985165242316999,0,0,0,0,0,0,0,0.0497227134461589,0,0,0,0.145414034323692,0,0.0813292040786585,0,0,0,-0.0291423786243066,0.0111407742897853,-1.0842021724855e-19,0
X000002.CH.EQUITY,0,0,0,0,0,0.146011138129149,0,0,-0.0139563556082146,0.0674906905074239,0,0,0,0.105723767457889,0,0,0.146479391203049,0.0839648888960693,0,0,0,0,0.08937727503151,0.0253716658988154,0,0,0,0,0.00140652091322495,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0900379876006923,0.341057893207801,0,0,0,0,0,0.0551269699793554,0,0,0,0.0406417869764944,0,0,0.00772877096017394,0.114214315055245,0,0,0,0,-0.014171615741465,0.0128480651490518,0
X000001.CH.EQUITY,0,0,0,0.0674393105834876,0,0,0,0,0.113935690937875,0.315166294283085,0,0,0,0,-0.0336302754430904,0.114806452209243,0.0183741190897197,0.131747771679227,0,0,0,0,0,0.0252067810757174,0,-0.0544053940122332,0,-0.101487652082809,-0.000951650411321508,0,0
X601319.CH.EQUITY,0,0,0,0,0,0.298541216064245,0,0.0606902792700967,0,0,0,0,0,0,-0.0180495904930106,0.173508476329312,0.0595491650678561,0,0,0,0.345954064822744,0,0.01329391309095,0,0,0,0,-0.0532812599460274,0.011594517827098,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.343156023495884,0,0,0.186340071019634,0.0689327010378255,-0.034082700627861,-0.0294659373058021,0,0,0,0,0,0,-0.0274773491315478,0,0.0110083387395283,0,-0.0105520964387751,0.0132249177593788,0.0657900311931695,0
CGB3M,0,0.280768893088817,0,0,0,0,0,0.0629232591405627,0.119131046439307,0,0,0,0.0646743611969798,0,0.254503799266353,0,-0.148873390819036,0,0,0,0,0,0,0,0,0,0,0,0.0174158762980856,-0.750304874345472,-0.25153184337562
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0643782534959017,0.179359132667898,0,0,-0.0877080296493296,0,0,0,0,0,0,0,0,0,0,-0.0502203763162978,0.0216292921149707,0.0524304020459386,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,-0.611857022431113,0,0,0,0,0.287111843428913,0.231015771289023,0.878308088442135,-0.317609280482878,0,0,0,-1.25101851968466,0,0,0.584430235476072,0,0.679709356883701,-0.0875039491262249,0,0.0910611639779652,0.364407476820214,-0.316430280502078
TED.SP,0,-1.36518099321089,0,0.0306379070758495,0,0,0,0,2.55593229013652,0,0,0,0,-0.0304995087139311,0,0,0,0,0,0,0,0,1.63959601475221,-3.46821823855353,0.980764854856827,-0.405255286915946,0,0,0,0.309384856602501,1.46500343571499
CN3M10YSLOPE,0,0,0,0,0,0,0,0.0627626086858322,0,0,0,0,0,0,0.120261881097887,0,0,0,0,0,0,0,0,0,0.448213319931269,-0.978478857160316,0,0.018854130536015,0,0,-0.374054317339173
CREDIT.SP,0,0,0,0,0,0,0,0.423358425816369,-0.243782554926801,0,0,0,0,0.103239048956028,0.159091088475453,0,0,0,0,0,0,-0.142812464447009,0,0,0,-0.585838106673763,-0.10582048904698,0,0.0529209201546242,-0.605480366137268,0
