,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,CGB3M,FXI.US.EQUITY,VXFXI.INDEX,TED.SP,CN3M10YSLOPE,CREDIT.SP
X1398.HK.EQUITY,0,0,0,0,0.673570728465809,0,0,0,0,0,0,0,0,0,-0.0250807568928364,0,0,0,0.0377832557783386,0,0,0,0,0.0435921392901377,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.104284574756926,0,0,0,0,0,0,0,0,0,0,0.0307082811799326,0,0,0,0.0132507695780018,0.0548595473220928,0.12759408000359,0,0,0,-0.00604550565993188,0.00841038971491351,0,0.0150649047893098
X2318.HK.EQUITY,0,0,0,0,0,0,0,0.149541368640141,0.00976598857453112,0,0,0,0,0.0340721495444894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141597758469322,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0138702124211564,0,0,0,0,0,0,-0.0244909586060196,0,0,0,0,0,0,0,0.138884285872287,0.331999245861108,0,0.03012603563595,0,0,0.0142587898005008,0,-0.0335881549234017
X939.HK.EQUITY,0.618183383278548,0,0,0,0,0,0,-1.73472347597681e-18,0.00331173934428645,0,0,0,0.155042704506242,0,0,0,0,0,0,0,0,0,0.0121600403586964,0,0,0,0.054950517339985,-0.0106294987921232,0.00370509231240689,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.954209048782679,-6.93889390390723e-18,0.0550360372765884,0,0,0,0,0,0,0,0,0.0585357913125588,0,0,0,0,0,0.0359333173943512,0,0,0,0,-0.00597084500863685,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.751847227647227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533387273359937,0,0,0,0.00564426495491202,0.0112008409443725,0,0.0558860524761112
X2628.HK.EQUITY,0,0,0,0.319771270701541,0,0.0947343467474507,0,0,0.225585554337852,0,0,0,0,0,0.184775987707023,0,0,0,0,0,0,0,0.0820760713787275,0.00992443270412055,0,0.081622765113438,0,0,0.0206537548265292,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,1.14176542199424,0,0,0,0,0,-0.201576533205371,0,0.136331905832669,0.0773467921262111,0,0,0,0,0.0196418353952825,0,0,0,0,0,0.0305822452609001,0,0,-0.125126762284754
X600036.CH.EQUITY,0,0,0,0,0,0.00337116240880522,0.369935702961803,0,0.153882720564157,0,0,0,0,0.00928436721364116,0,0,0.0445742724278236,0,0.0743340478753964,0,0,0.0530562796574084,0.231313151547535,-4.33680868994202e-19,0,0,0,0,0.0173795954250549,0,0
X3988.HK.EQUITY,0.364366915666215,0,0,0.176086734065981,0,0,0,0,0,0,0,0,0.0207019759028583,0,0.00658128063627109,0.0388130233400868,0,0,0,0,0,0.0171615940281804,0.0180580891425679,0,0,-8.67361737988404e-19,0,0.0313028434282683,0.00287802931447556,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58706889505509,0.233794505549671,0,0,0,0,0,0,0,0,0.0668603863160837,0.0241737530921394,0.0244413786375055,-0.127228044631221
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0867260188003289,0,0,0,0,0.109090976275337,0.131722328543679,0,0.0661265621241526,0,0,0,-0.115722331543136,0,0,0,0,0.0655845555584802,0,-0.0337661052355516,0.0115588523861238,-3.46944695195361e-18,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.312575673765143,0,0.106742836752392,0,0,-0.127024020985117,0.252657459025518,0,0,0,0,0,0,0,0,0,-0.0440323073050131,-0.0307886170563016,0
X388.HK.EQUITY,-0.336207577934947,0,0,0,0,0,0,0.572164901443768,0,0,0,0,0,0,0,0,-0.0335238010513916,0,0,0,0,0,0,-0.17006633453818,0,0,0,0.0933553773990446,-0.012454315493768,0.0151771972493917,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0289610085812992,0,0,0,0,-0.0848163210431669,0.0543972691249276,0,0.539616900686486,0,0,0,-0.0599010128184146,0,0.0472824740413904,0.641303577744263,0,-0.0503171186606397,0.23449904858673,0.108020649646326,-0.0213256733221851,0,0.0258256935661905
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934360862943817,0,0,0,0,0,0,0,0,0,0.0461354828339478,0,-0.0725944269824297,-0.0336790132225295,-0.00858589721488153,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0474803177968475,0,0,0.776475910888901,0,-0.0122028934307593,0,0,0,0,0,0,0,0.0280300823110667,0.132462702566281,0,0,0,0,0,0.00962990611455899,-0.0132942007069362,0
X3328.HK.EQUITY,0.65721970317555,0,0,0,0,0,0,0,0,0.238423801787606,0,0,0,0.192798775608694,0,0,0,0,0,0,0,0,0,-0.0753491037771265,0,0,0,0,0.00798875641308089,0.0545225446667683,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0845900494498753,0,0.100672195590129,0,0,0,0,0,0.0104026473008171,0,0,0,0,0,0.0446850808022017,0.0796761986835622,0.0269818718234809,0,0,0,-0.0212432514175309,0.0155076624188472,-8.67361737988404e-19,0
X000002.CH.EQUITY,0,0,0,0,0,0.18573361813772,0,0,-0.0927607452253059,0,0,0,0,0.280771439079433,0,0,0.218001055630543,0.137200697626999,0,0,0,0,0,0,0,0,0,0,0,-0.0110425405701751,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0652126598866901,0.106371635937519,0,0,0,0,0,0.100350502614594,0,0,0,0.153163916155569,0,0,0.142397044813427,0.0632740545285196,0,0,0,0,-0.0203476450065117,0.0335566395374439,0
X000001.CH.EQUITY,0,0,0,0.302229045801195,0,0,0,0,-3.46944695195361e-18,0.660163456692967,0,0,0,0,0,0,0,0,0.0780163523586753,0,0,0,0,0,0,-0.0196276634203787,0,-0.126120521886012,0.00783389171352531,0,0
X601319.CH.EQUITY,0,0,0,0,0,0.304676855967865,0,0,0.0282823355388976,0,0,0,0,0,-0.000970057181903677,0.0932234379473301,0,0,0,0,0.314434768429695,0,0.167366640752983,0,0,0,0,0,0.0202546659429611,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.131165341116017,0.012143739730066,0,0,0,0,0,0,0,0,-0.0696836788602999,0,0.128432810366077,0.0884954929838051,-0.0235817461466029,0,0.162408960725581,0.159322858450619
CGB3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353001665959691,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150212142580154,-0.758435865107085,-0.311477850668618
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355940125801908,0,0,0,0,0,0,0,0,0,0,0,-0.0391384394369645,0,-0.115162842004051,0,0.0266347453524155,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,-0.0793220480290536,0,0,0,0.0205289722579594,0.15736008923118,0.276250912077264,0,-0.276648275802362,0,0,0,0,0,-0.228007884814446,0,0,0.10236146040864,-1.51514361284688,0,0.0750864507577751,0,-0.738734243068803
TED.SP,0,0,0,0,0,0,0,0.191776748163052,0,0,0,0,0,0.126555539665127,0,0,0,0,0,0.690919538389132,0,0,0,0,0,-0.30434708853283,0,0.251419697227079,0,0.341655206017439,0
