,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,CGB3M,FXI.US.EQUITY,VXFXI.INDEX,TED.SP,CN3M10YSLOPE,CREDIT.SP
X1398.HK.EQUITY,0,0,0,0,0.721819710207786,0,0,0,0,0,0,0,0,0,-0.0395265449867399,0,0,0,0.15614280291842,0,0,0,0,0.0677219541079501,0,0,0,0,0,0.00254031417348419,0
X601398.CH.EQUITY,0,0,0,0,0.0762082842452056,0.130855818441953,0,0,0.00603716875421182,0,0,0,0,0,0,0,0,0,0,0,0,0.0661796347734173,0,0.124165706853119,0,0.00140656257366096,-0.0638064544369168,0.00298710444863523,-0.00117966714299199,0,-0.0016819822607621
X2318.HK.EQUITY,0,0,0,0,0,0,0,0.142329315767864,0.00996318639951937,0,0,0,0.0968046316069392,0.0296421850551695,0,0,0,0,0.0148429594090439,0,0,0,0,0,0,-0.00600710573989318,0,-0.00793426201716251,-0.00376792472030858,0,0
X601318.CH.EQUITY,0.0382025237234017,0,0,0,0,0,0,0.0379861941227285,0,0.00892340107019077,0,0,0,0,0,0,0.0224188044201713,0,0,0,0,0,0.151643317122573,0.373175900704135,0,0.0379713680157438,0,0.0138144009495692,0.0112522075024369,0,-0.0712546369277284
X939.HK.EQUITY,0.632650861203776,0,0,0,0,0,0,0.0527815369967152,0,0,0,0,0.114893391002897,0,0,0,0,0.0341706183872971,0,0,0,0,0.0359950050162776,-0.0507589347162533,0,0,0.119866629814825,0.010397972240756,0.00406336744136308,-0.00553723089742166,0
X601939.CH.EQUITY,0,0,0,0.175732698302126,0,0,0,0,0.0769651415235099,0,0,0,0,0,0,0,0.0515917137963925,0,0,0,0,0,0,0,0,-0.0235506691860438,0,0,0.0165422320824028,0.00346331615445319,-0.0990554084340474
X601288.CH.EQUITY,0,0,0,0.0641213234877189,0,0.104842944467185,0,0,0.00968413366289822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248055304339072,0.0620903035150079,0,0,-0.0707003482649317,0,0.000742378008045353,0.00650781315809367,0
X2628.HK.EQUITY,0,0,0,0.519169448096931,0,0,0,0,0.100070094548451,0,0,0,0,0,0.321061108778965,0,0,0,0,0,0,0,0.126594775885861,0,0,0.124667060211949,0,0.0438178658279672,0.0183061108963608,0,5.42101086242752e-20
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.890321354908499,0,0,0,0,-0.0326022976345573,-0.0636690325095877,0,0.163406652610039,0,0,0,0,0,0,0.151020244280608,0.348602840588137,0,0,0,0,0.0369199349595322,0,-0.0673392369779437
X600036.CH.EQUITY,0,0,0,0.164187151368834,0,0,0,0,0.164366498447232,0,0,0,0,0.0395864570654496,-0.0118207807577663,0,0,0,0.0959131335712679,0,0,0.0626139418299792,0.222391859078139,0,0,-2.16840434497101e-19,0,0,0.0133230709557404,0,0
