,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,CGB3M,FXI.US.EQUITY,VXFXI.INDEX,TED.SP,CN3M10YSLOPE,CREDIT.SP
X1398.HK.EQUITY,0,0,0,0,0.713225911354607,0,0,0.166297367931676,0,0,0,0,0,0.000951527816628481,-0.194743623468803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796979220306911,-0.0151734705404311,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.27162354303469,0,0,0,0,-0.0908418436947456,0,0,0,0,0,0,0,0,0,0,0,0,0.00643617094555096,0.0139442410514898,-0.023589568712507,0
X2318.HK.EQUITY,0,0,0,0,0,0,0,0.117786116877207,0.0325776322509468,0,0,0.0160914477549937,0.0563795970717174,0.0804314515911266,0,0,0,0,0,0,0,0,0,0,0,0.00742232611756125,0,-0.0159108906140777,-0.000717162852217361,0.00467737210273499,-0.0163253278716459
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0213885723447116,0,0.14082875225308,0,0,0,0,0,0,0.0253615968509776,0,0,0,0,0,0.0612902032147652,0.201862129892394,0,0.0179078199665231,0,0.000580565933647243,0,0,-0.124799072039612
X939.HK.EQUITY,0.539093119876823,0,0,0,0,0,0,0,0,0,0,0,0.0489048489957962,0,0,0,0.0238355116104735,0,0,0,0,0,0,0,0,-0.00226024341217843,0,0,0,0,0.00318214942190571
X601939.CH.EQUITY,0,0,0,0,0,0,0.945861111101444,0.0105445062060629,0.0468750689932699,0,0,0,0,0,0,0,0,0.0513516384274047,0,0,0,0,0,0.0399453971225133,0,0,0,0,-0.00440278868378587,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.777596356156049,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0422377793050531,0,-0.00577445597162408,0,0,0.00736452483709959,6.7762635780344e-21,0.0476868567480762
X2628.HK.EQUITY,0,0,0,0.216820977554177,0,0,0,0,0.200590965078731,0.103840470376217,0.230474550520835,0,0,0.13343263237035,0.162241345379806,0,0,0,0,0,0,0,0,0.0821555248683249,0,0.110607297257273,0,0.0134977688303351,0.0124694779349526,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.65363709352381,0,0,0,0,0,0,0.0762013143390411,0.338791340449426,0.0918731567597068,0,0,0,0,0,0,0.223830785928053,0,0,0,0.104539096626245,0,0.0262745206952579,-0.0888865241269382
X600036.CH.EQUITY,0,0,0,0,0.106194723550878,0.498782988747103,0,0,0,0,0,0,0,0.102991598881525,-0.0128771074356653,0,0.0338717427290175,0,0,0,0,0.144800292425281,0,0,0,0,0,0.0173401952246769,0.0110311452568845,-0.0266399115446907,0
X3988.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709692429302402,0,0,0.0889433813641779,0,0,0,0,0.080077073816847,0.0112884394175473,0,0,-0.069370805044194,0,-0.191179074464183,0.00600315203234651,-0.0821016881149803,0.00415746624094772
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56193475351384,0.188722345421119,0,0,0,0,0,0,0,0,0,0,0.0379306561608572,-0.0185002696064271
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.133531415673226,0,0,0,0,0.0864928610028254,0,0,0.0720448316960546,0,0,0,0,0,0,-0.0124116319473161,0.124542323652983,0.0679951088655561,0,-0.0894721436501069,0.00977418899775079,0,-0.0221659157628863
