,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,CGB3M,FXI.US.EQUITY,VXFXI.INDEX,TED.SP,CN3M10YSLOPE,CREDIT.SP
X1398.HK.EQUITY,0,0,0,0,0.70806185812833,0,0,0,0,0,0,0,0,0,-0.0343919489199474,0,0,0,0.177529860992954,0,0,0,0,0.0391947103994629,0,0,0,0,0.00219359444976899,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.0295670771233665,0,0,0,0,0,0,0,0.00102754813881955,0,0,0,0,0.0848463299925637,0,0.0470985043496278,0,0,-0.0874774854114018,0.00297664701243482,0.000548439132162427,0.0063578893524669,0
X2318.HK.EQUITY,0.0261821334761557,0,0,0,0,0,0,0.144726660912982,0.00309040307034431,0,0,0,0.100167366805386,0.0323130414227396,0,0,0,0,0,0,-0.0059806325710751,0,0,0,0,-0.00720358992101136,0,0,-0.00333519326825419,0,0
X601318.CH.EQUITY,0.0702327532240211,0,0,0,0,0,0,0.0367069749206365,0,0.0163763509306468,0,0,0.00768173638460437,0,0,0,0,0,0,0,0,0,0.158892129426839,0.395866161716862,0,0.0469498241147983,0,0.0142222583648777,0.0108838021379773,0.0112324363929347,-0.079681170089653
X939.HK.EQUITY,0.624539956504546,0,0,0,0,0,0,0.0121903613373925,0,0,0,0,0.107245231325812,0,0,0,0,0,0,0,0,0,0.058954978903244,0,0,0,0.0344699269785024,-0.0237530961230726,0.00453520760259883,0,0.0284457913141615
X601939.CH.EQUITY,0,0,0,0.181266869086652,0,0,0,0,0.0649957511579227,0,0,0,0,0.0360493353451505,0,0.0243659551248784,0.0303193130820313,0,0,0,0,0,0,0,0,-0.0258974346831652,0,0,0.0204016017750169,0,-0.103591674881228
X601288.CH.EQUITY,0,0,0,0.0844379760469853,0,0.138561214254889,0,0,0.00507995282123373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182539029117866,0.0499040449722803,0,-0.00487114388737681,-0.0699931234710678,0,9.02584173396689e-05,0,1.73472347597681e-18
X2628.HK.EQUITY,0,0,0,0.551520720406095,0,0,0,0,0.0903632998330694,0,0,0,0,0.0116557897259853,0.328210848129941,0,0,0,0,0,0,0,0.112444358173455,0,0,0.125574775664497,0,0.0463643104431909,0.018541177142059,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.855936222740687,0,0.57430457330736,0,0,0,-0.496245461538917,0.107623103269788,0.425105486285624,0,0.125329773871894,-0.276598149298224,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0170242638095275,0,0
X600036.CH.EQUITY,0,0,0,0.164187151368834,0,0,0,0,0.164366498447232,0,0,0,0,0.0395864570654499,-0.0118207807577662,0,0,0,0.0959131335712677,0,0,0.0626139418299795,0.222391859078139,0,0,0,0,0,0.0133230709557404,0,0
X3988.HK.EQUITY,0.4475098112293,0,0,0.0176201678408163,0,0,0,0.0168714562626237,0.0733694267635175,0,0,0,0.0693592170604864,0,0,0,0.015204388207166,0,0,0,0,0,0,0,0,0,0,0.000496065922212674,0.00238683425996441,0,-0.0537857896872295
