date,quantile
20190416,0.0146867761817873
20190417,0.014072954745569
20190418,0.0149243894472381
20190419,0.0166105234709386
20190422,0.0173957751305664
20190423,0.018455741146021
20190424,0.0186734749130342
20190425,0.0171110870134209
20190426,0.016266688807629
20190429,0.0169817138646983
20190430,0.0150205751469416
20190506,0.0177265736515916
20190507,0.0187597368680531
20190508,0.0180587833442665
20190509,0.0157151627630979
20190510,0.0163258201206227
20190513,0.0131947772882951
20190514,0.0158176339734242
20190515,0.0164751302012325
20190516,0.0160245533882575
20190517,0.0163467315505481
20190520,0.0151749275465048
20190521,0.0161887491618872
20190522,0.013875500079232
20190523,0.0161507477223725
20190524,0.0156370524151911
20190527,0.0140187852415499
20190528,0.014340018691755
20190529,0.0146129408402501
20190530,0.0141264135929635
20190531,0.014457114045392
20190603,0.0134599194101224
20190604,0.0159231978057152
20190605,0.0141289581276482
20190606,0.013981474196959
20190610,0.0145561490041163
20190611,0.0151127202823423
20190612,0.0149781040138605
20190613,0.0164864617670721
20190614,0.0165782480424385
20190617,0.0156164356971681
20190618,0.0165569169466857
20190619,0.0190895494049425
20190620,0.0193795450563975
20190621,0.0168972199282132
20190624,0.0147040726104882
20190625,0.0142880022737945
20190626,0.013138659762325
20190627,0.0143724120282162
20190628,0.0168674034515818
20190701,0.0169038273648146
20190702,0.016531959080606
20190703,0.0129316657396491
20190704,0.0130351539297817
20190705,0.0140207296940653
20190708,0.0134875047101378
20190709,0.0111957743236459
20190710,0.0143679004536698
20190711,0.0120325426849229
20190712,0.0136334421333634
20190715,0.0133523452361471
20190716,0.0143114441258753
20190717,0.0162139145416069
20190718,0.0132845716144076
20190719,0.0138986603061507
20190722,0.0140775549283326
20190723,0.0130304766305017
20190724,0.012699138290171
20190725,0.0132103181841623
20190726,0.0136449978261607
20190729,0.0146156310991542
20190730,0.0136711061644869
20190731,0.0126781994883197
20190801,0.0128197910404052
20190802,0.0140345674788933
20190805,0.0133632167012209
20190806,0.0132191433714771
20190807,0.0118658306873554
20190808,0.0119938123234565
20190812,0.0126238195410824
20190813,0.0133612787975151
20190814,0.0130300496163746
20190815,0.0123246835480132
20190816,0.0136763854219019
20190819,0.012489286094402
20190820,0.0121891565333484
20190821,0.0118506876550544
20190822,0.0120361744311003
20190823,0.0131625946935445
20190826,0.0118657006680668
20190827,0.0108804188537944
20190828,0.0111631884467908
20190829,0.0106251343000829
20190830,0.0105158473070154
20190902,0.0106907537556477
20190903,0.0113462384847844
20190904,0.0112011236937519
20190905,0.0109860496931394
20190906,0.0108328034883493
20190909,0.0106007593659221
20190910,0.010301425550706
20190911,0.009871275729784
20190912,0.00982794947849051
20190916,0.010038824050456
20190917,0.0107642361238435
20190918,0.0107507760248654
20190919,0.0112413686715426
20190920,0.0112620319041025
20190923,0.0121326659131581
20190924,0.0115504322893327
20190925,0.0101169856114481
20190926,0.0120145314465552
20190927,0.0116229449680517
20191008,0.0115108414621667
20191009,0.0121850544270209
20191014,0.0122909577412957
20191015,0.0127869468326713
20191016,0.0106739974494725
20191017,0.0111559949792401
20191018,0.0110961283494939
20191021,0.011453543201916
20191022,0.0109979896601931
20191023,0.0147705370815446
20191024,0.0118026309652175
20191025,0.0122874311268665
20191028,0.0132729633454946
20191029,0.010341587889482
20191030,0.0133335407279127
20191031,0.0128429925317546
20191101,0.0117120544426246
20191104,0.0125037839876761
20191105,0.0158638675654681
20191106,0.0138336231174445
20191107,0.0149817690713467
20191108,0.0141917413697588
20191111,0.0146708389667474
20191112,0.0153538974068493
20191113,0.0145230252507847
20191114,0.0120552492390743
20191115,0.0134187722429138
20191118,0.0125040136198766
20191119,0.0134206137811447
20191120,0.0106636363381948
20191121,0.0116921346212846
20191122,0.00964932203207785
20191125,0.00978822327455356
20191126,0.0103167358476756
20191127,0.0130870400494116
20191128,0.0115173124052952
20191129,0.0101842469952024
20191202,0.0106645240369682
20191203,0.00972751114536479
20191204,0.00965269060981315
20191205,0.00971165199293679
20191206,0.00985380590067766
20191209,0.00970098838804501
20191210,0.0102353834014037
20191211,0.0111642673767232
20191212,0.0117187294134558
20191213,0.0111404739273658
20191216,0.01118957758758
20191217,0.00997579020989519
20191218,0.0111252565434248
20191219,0.012152567828859
20191220,0.00998138114023065
20191223,0.0098068744680125
20191224,0.00984793129031478
20191225,0.0102988698287211
20191226,0.00991162390436219
20191227,0.00959833010295467
20191230,0.0105975389972027
20191231,0.0104795977741997
20200102,0.0103433804248646
20200103,0.0122034062906332
20200106,0.0116254366188448
20200107,0.0104727539972537
20200108,0.0112240471253762
20200109,0.0113333389310064
20200110,0.0126085877889577
20200113,0.0124831221320162
20200114,0.0118783496122265
20200115,0.0120886650256505
20200116,0.0114493729564191
20200117,0.0102653317733607
20200120,0.0121227029200146
20200203,0.0205794844708947
20200204,0.016932185925833
20200205,0.0202239771668768
20200206,0.020402017723587
20200207,0.0172171280238909
20200210,0.0166554326866986
20200211,0.0175263472825172
20200212,0.0189741608793959
20200213,0.0186966333478714
20200214,0.0180174889057059
20200217,0.0178991374838189
20200218,0.0151504938690329
20200219,0.0182771135314134
20200220,0.0147500134784725
20200221,0.0161861308128115
20200224,0.0159547206441122
20200225,0.0133859394056566
20200226,0.0144671532559248
20200227,0.0162092704258207
20200302,0.0147300947743331
20200303,0.0193053455439735
20200304,0.0185945012077729
20200305,0.0221015327107004
20200306,0.0198237794393739
20200309,0.0229458655978935
20200310,0.0212329761783956
20200311,0.0224045873633834
20200312,0.0263572366403551
20200313,0.027111458943321
20200316,0.0240312477578226
20200317,0.0252972945176452
20200318,0.0243727006700931
20200319,0.0277283302547618
20200320,0.0296086527806275
20200323,0.0293070456118045
20200324,0.0353341815157526
20200325,0.0345224028861497
20200326,0.0281935534833406
20200327,0.0308803338329668
20200330,0.0298627536379165
20200331,0.0256515802752771
20200401,0.0274915400592048
20200407,0.0266837050886327
20200408,0.0307473975074675
20200409,0.027016961954476
20200414,0.0244625412949059
20200415,0.0216648981813564
20200416,0.0245370812942444
20200417,0.02311347302025
20200420,0.0257110898730295
20200421,0.0264288666921806
20200422,0.0260055450403442
20200423,0.0254187794856448
20200424,0.025550663842165
20200427,0.0269892190186734
20200428,0.0231972368752973
20200429,0.0261939754201093
20200430,0.0233626302028641
20200506,0.029150530386944
20200507,0.0285927423850215
20200508,0.0253123597894179
20200511,0.0193713027537525
20200512,0.025305085794392
20200513,0.0240683232022672
20200514,0.0240623632526461
20200515,0.0202226331956248
20200518,0.0218377602376481
20200519,0.0233626881487088
20200520,0.0209878609014311
20200521,0.0258650284149694
20200522,0.0236081815053148
20200525,0.0228059225451126
20200526,0.0200383456596559
20200527,0.0222996114517017
20200528,0.0203645858079225
20200529,0.0248412568399857
20200601,0.0230620073972099
20200602,0.0226981556840898
20200603,0.0231579139294749
20200604,0.0240404002235919
20200605,0.0220132712383136
20200608,0.0225476305388209
20200609,0.0271908990797912
20200610,0.0232041147434361
20200611,0.0218022473705219
20200612,0.0203102666205273
20200615,0.0185964792153813
20200616,0.021078071578758
20200617,0.0215852965051958
20200618,0.0187422726947082
20200619,0.0190260334811499
20200622,0.0194866097162096
20200623,0.0166266125839985
20200624,0.020724639569575
20200629,0.0175152614807679
20200630,0.0170209580414497
20200701,0.0219624098777063
20200702,0.0182882849149836
20200703,0.0190020887313708
20200706,0.0184707387444336
20200707,0.0141257234948384
20200708,0.0178815108080676
20200709,0.0192560853194275
20200710,0.0215966913649518
20200713,0.0143745900651795
20200714,0.0168626041353726
20200715,0.0174368961132282
20200716,0.0198751673346963
20200717,0.0196766801143807
20200720,0.0198770489017565
20200721,0.0186584249584331
20200722,0.0174722480634186
20200723,0.0201135968955883
20200724,0.0214259710825637
20200727,0.0197435482396479
20200728,0.0197990712423926
20200729,0.0219492247383829
20200730,0.0216790373599688
20200731,0.0200277721964264
20200803,0.0200237584310114
20200804,0.0186974035641149
20200805,0.0196853917945741
20200806,0.0203559811561602
20200807,0.0202355082016913
20200810,0.0205517394240303
20200811,0.0203710220073254
20200812,0.0198413661418377
20200813,0.0177572246125587
20200814,0.0194813381395064
20200817,0.0178169600537463
20200818,0.0212516766103242
20200819,0.0181782770846569
20200820,0.0204874545397464
20200821,0.0224713638207837
20200824,0.0189623679762007
20200825,0.0198679086006797
20200826,0.0181457535995049
20200827,0.0202615457196773
20200828,0.02034756899132
20200831,0.020698770278595
20200901,0.0194043746649079
20200902,0.019519091631471
20200903,0.0200187806160641
20200904,0.0198818561505975
20200907,0.0240652028803479
20200908,0.0203623496120128
20200909,0.0185204841147039
20200910,0.0176694201861818
20200911,0.0160828689117882
20200914,0.0171445406231993
20200915,0.0181436835973663
20200916,0.0180481780691308
20200917,0.0180888034143224
20200918,0.017171746808551
20200921,0.0199368075782763
20200922,0.0160402136671551
20200923,0.0196063343285284
20200924,0.0219856673645446
20200925,0.0197495103311139
20200928,0.019534123115837
20200929,0.0187806246417647
20200930,0.0151792316092841
20201009,0.0131912479822737
20201012,0.0185106255664882
20201013,0.0205341916422126
20201014,0.0179554445516984
20201015,0.0180035449111793
20201016,0.0152974774309263
20201019,0.0152975482928717
20201020,0.0176056946376813
20201021,0.0158855501939645
20201022,0.0142137686090982
20201023,0.0162395660323679
20201026,0.0155535251910633
20201027,0.0141446978457252
20201028,0.0136485423034269
20201029,0.0121518512771482
20201030,0.0125476208088036
