Dates,601318 CH Equity,600036 CH Equity,600030 CH Equity,601166 CH Equity,601398 CH Equity,601328 CH Equity,300059 CH Equity,000001 CH Equity,600000 CH Equity,600016 CH Equity,601688 CH Equity,600837 CH Equity,601288 CH Equity,002142 CH Equity,601229 CH Equity,601211 CH Equity,601601 CH Equity,600999 CH Equity,601169 CH Equity,601988 CH Equity,601818 CH Equity,601628 CH Equity,600919 CH Equity,000166 CH Equity,000776 CH Equity,601009 CH Equity,601939 CH Equity,601788 CH Equity,601336 CH Equity,600958 CH Equity,600015 CH Equity,600109 CH Equity,601377 CH Equity,300033 CH Equity,601901 CH Equity,002736 CH Equity,000783 CH Equity,601108 CH Equity,601555 CH Equity,601066 CH Equity,600705 CH Equity,601162 CH Equity,600061 CH Equity,600926 CH Equity,601878 CH Equity,000728 CH Equity,601881 CH Equity,601838 CH Equity,600390 CH Equity,601198 CH Equity,601997 CH Equity,002958 CH Equity,601998 CH Equity,002673 CH Equity,601319 CH Equity,600369 CH Equity,601658 CH Equity,002939 CH Equity,000627 CH Equity,601916 CH Equity,601577 CH Equity,601236 CH Equity,600928 CH Equity,601077 CH Equity,002945 CH Equity,1299 HK Equity,5 HK Equity,939 HK Equity,2318 HK Equity,388 HK Equity,1398 HK Equity,3988 HK Equity,2628 HK Equity,11 HK Equity,2388 HK Equity,3328 HK Equity,2882 TT Equity,2881 TT Equity,2886 TT Equity,2891 TT Equity,2884 TT Equity,2892 TT Equity,5880 TT Equity,2880 TT Equity,5876 TT Equity,2885 TT Equity,2801 TT Equity,5871 TT Equity,2887 TT Equity,2883 TT Equity,2890 TT Equity,2888 TT Equity,2823 TT Equity,2834 TT Equity,6592 TT Equity,2812 TT Equity,2809 TT Equity,2845 TT Equity,2889 TT Equity,9941 TT Equity,2838 TT Equity,2867 TT Equity,6005 TT Equity,2849 TT Equity,2905 TT Equity,2820 TT Equity,2855 TT Equity,2897 TT Equity,2850 TT Equity,2851 TT Equity,2836 TT Equity,6024 TT Equity,2832 TT Equity,2816 TT Equity,2852 TT Equity,601375 CH Equity,601099 CH Equity,600909 CH Equity,600816 CH Equity,002839 CH Equity,002797 CH Equity,002500 CH Equity,000750 CH Equity,000712 CH Equity,000686 CH Equity,000562 CH Equity,23 HK Equity,3328 HK Equity 
2019-10-23,12.66719,5.09518,3.084,2.68063,0.8308,0.80532,1.74203,2.32821,1.82011,0.86901,2.49522,2.00269,0.51518,3.76336,1.35164,2.44286,4.99328,1.9546,0.78409,0.52509,0.63124,4.35496,0.99356,0.67794,1.93051,1.2554,1.04451,1.588,7.16439,1.42382,1.08273,1.21011,0.88175,13.70745,0.95959,1.71821,0.9695,1.3941,1.20751,3.13637,0.66237,0.82327,1.7267,1.22143,1.21294,1.19312,1.48326,1.20161,1.0431,1.53138,1.26106,0.92421,0.88175,1.2554,1.22284,0.63548,,1.76491,0.9879,,1.2554,1.97721,1.0247,,1.96023,9.52612,7.80453,0.80213,11.9746,30.75903,0.70139,0.40553,2.48419,21.10539,3.4368,0.67971,1.33859,1.47751,0.9545,0.68645,0.79776,0.6982,0.65218,0.65932,1.67364,0.59248,0.68834,4.32177,0.44569,0.3076,0.40533,0.31878,0.82865,0.3907,4.30603,0.36666,1.02805,0.38176,0.35033,3.40255,0.32077,0.3563,0.29844,0.49686,0.56907,0.48706,0.41982,0.2498,1.24379,0.59983,0.31381,1.36217,0.67338,0.60862,0.46581,0.68785,0.47555,0.87326,0.61708,0.84212,0.89449,1.04316,0.63235,1.84842,1.15349,,2.35666,0.67971
2019-10-24,12.70317,5.16332,3.09092,2.692,0.83745,0.8134,1.75058,2.38644,1.85172,0.87564,2.48829,2.01299,0.51633,3.84066,1.35236,2.45293,5.0063,1.96065,0.79218,0.53048,0.63657,4.30889,1.00296,0.67901,1.93235,1.26607,1.05105,1.59709,7.13669,1.43583,1.08925,1.21373,0.88271,13.86315,0.95769,1.72158,0.97608,1.39905,1.21089,3.15174,0.66204,0.80738,1.73572,1.22364,1.22505,1.19534,1.48675,1.20949,1.0553,1.54192,1.2788,0.93647,0.88413,1.26324,1.22081,0.63799,,1.72582,0.9874,,1.28729,2.01864,1.03549,,1.96772,9.60766,7.89155,0.81021,12.0638,30.72408,0.71451,0.41085,2.50335,21.38437,3.45774,0.68772,1.34486,1.48866,0.96248,0.69122,0.8082,0.70441,0.65681,0.66383,1.70599,0.59707,0.69135,4.35235,0.4472,0.31179,0.40852,0.31937,0.83502,0.39374,4.38885,0.36814,1.02948,0.38328,0.35186,3.40189,0.32376,0.35787,0.30165,0.50003,0.57045,0.49023,0.42294,0.25073,1.26479,0.60135,0.3144,1.36507,0.67325,0.60851,0.46408,0.69033,0.47814,0.87847,0.6196,0.87989,0.90252,1.05338,0.63203,1.88709,1.16139,,2.40893,0.68772
2019-10-25,12.45453,5.15165,3.12213,2.66782,0.84634,0.80813,1.77855,2.38901,1.82572,0.87606,2.50789,2.03801,0.518,3.84392,1.36434,2.47675,4.96908,1.97451,0.78265,0.5279,0.63405,4.31663,1.0091,0.68641,1.95451,1.2681,1.05297,1.61343,7.05521,1.44076,1.08411,1.22989,0.89022,14.16845,0.97372,1.77619,0.98646,1.41812,1.22743,3.20421,0.6666,0.81938,1.75496,1.24121,1.24262,1.20724,1.50445,1.2129,1.06147,1.55682,1.28084,0.94683,0.88739,1.27942,1.21715,0.64396,,1.76628,0.9907,,1.28225,2.06207,1.03882,,1.98423,9.53663,7.86533,0.80248,11.59705,30.77237,0.70935,0.40953,2.49292,21.33143,3.47018,0.68255,1.34053,1.48766,0.96289,0.68825,0.80854,0.70788,0.65868,0.66566,1.70345,0.59733,0.69636,4.22844,0.44739,0.30963,0.41197,0.3182,0.8272,0.39391,4.31846,0.36674,1.03809,0.38344,0.35041,3.38847,0.32543,0.35965,0.30178,0.50188,0.57069,0.49044,0.42312,0.25116,1.26206,0.59833,0.31453,1.3609,0.67353,0.60721,0.46428,0.69774,0.48261,0.88597,0.63122,0.88314,0.92701,1.07002,0.6375,1.9531,1.18177,,2.41637,0.68255
2019-10-28,12.54121,5.12175,3.16218,2.64576,0.839,0.8008,1.87114,2.35714,1.79686,0.87438,2.51984,2.07275,0.51642,3.82009,1.36108,2.50711,5.01139,1.99854,0.78383,0.52491,0.63102,4.41857,1.0102,0.69328,1.99069,1.25355,1.04133,1.64971,7.05443,1.45871,1.08094,1.24648,0.90692,14.93654,0.98756,1.78129,0.99464,1.45871,1.24699,3.31782,0.67064,0.82686,1.7728,1.2677,1.27336,1.2196,1.53086,1.20686,1.08094,1.58604,1.29034,0.94087,0.87579,1.28893,1.23092,0.65083,,1.75441,0.99181,,1.28044,2.08407,1.04274,1.04133,2.01616,9.88571,7.68534,0.80489,11.62049,31.02199,0.72198,0.41456,2.51288,21.17455,3.46956,0.68626,1.34123,1.48189,0.9683,0.69024,0.81199,0.70825,0.66061,0.66756,1.6978,0.59607,0.70773,4.24638,0.44762,0.31077,0.41055,0.3187,0.83254,0.391,4.28539,0.36538,1.04518,0.38205,0.34898,3.3605,0.3256,0.35657,0.30194,0.50051,0.56801,0.48906,0.42014,0.25097,1.2529,0.59701,0.31404,1.35844,0.66898,0.60441,0.46616,0.71167,0.48671,0.8956,0.64093,0.86447,0.99322,1.08715,0.64375,1.96239,1.19272,,2.41849,0.68626
2019-10-29,12.48266,5.11619,3.09519,2.64231,0.83642,0.79821,1.79031,2.39322,1.8073,0.87181,2.47672,2.02242,0.51091,3.85661,1.32469,2.44983,4.90673,1.96039,0.77981,0.52223,0.63121,4.36893,0.99776,0.68357,1.95448,1.2327,1.03315,1.61341,6.97444,1.43225,1.07277,1.22138,0.8902,14.01115,0.96946,1.75493,0.97653,1.42234,1.2181,3.20134,0.66235,0.79743,1.73795,1.26808,1.24968,1.20015,1.49594,1.19873,1.07277,1.55679,1.28789,0.91851,0.88171,1.26666,1.21713,0.63829,,1.69408,0.9822,,1.26808,1.9743,1.02465,1.32328,1.96439,9.86632,7.5831,0.80487,11.65846,30.91916,0.7143,0.41328,2.51792,20.94441,3.45672,0.68369,1.34834,1.48924,0.97316,0.69301,0.81636,0.70941,0.66169,0.6702,1.6973,0.59862,0.71677,4.28485,0.44996,0.31063,0.41122,0.3166,0.8208,0.3932,4.24653,0.36598,1.0387,0.38108,0.35116,3.35112,0.3246,0.35715,0.30145,0.49805,0.56895,0.48822,0.42243,0.25073,1.25004,0.59963,0.31456,1.35908,0.67171,0.6054,0.46528,0.69773,0.47836,0.88171,0.6213,0.84916,0.94681,1.07538,0.63362,1.87381,1.17892,,2.37251,0.68369
2019-10-30,12.46563,5.01885,3.09975,2.68163,0.84333,0.79797,1.77051,2.32871,1.78445,0.87309,2.45486,1.99705,0.51308,3.80134,1.3309,2.41517,4.89696,1.91978,0.78521,0.523,0.63781,4.59364,1.00916,0.68033,1.94461,1.24444,1.0375,1.61437,6.99323,1.41735,1.07577,1.20759,0.89293,13.85605,0.96097,1.72067,0.97089,1.40176,1.2199,3.13802,0.6534,0.7999,1.73342,1.28979,1.23593,1.18916,1.50948,1.19625,1.08995,1.54492,1.30255,0.8986,0.88159,1.25861,1.22743,0.63356,,1.69374,0.98223,,1.27278,1.98713,1.00349,1.19341,1.93894,9.78354,7.55131,0.79467,11.54381,30.74097,0.71176,0.41073,2.5575,20.7661,3.44401,0.67732,1.3426,1.49379,0.98107,0.69349,0.83407,0.71317,0.66691,0.67848,1.7255,0.60361,0.73002,4.29794,0.45294,0.31322,0.41412,0.31691,0.8266,0.39596,4.3029,0.36866,1.05009,0.38384,0.35062,3.39124,0.32559,0.35825,0.3027,0.51436,0.58264,0.48807,0.42533,0.25182,1.25879,0.60146,0.31618,1.36642,0.67541,0.60882,0.46835,0.68742,0.4734,0.88585,0.60663,0.85608,0.9723,1.05408,0.62938,1.8865,1.16365,,2.38274,0.67732
2019-10-31,12.51936,5.04354,3.08296,2.65958,0.83964,0.79702,1.76642,2.31009,1.77732,0.87374,2.47915,2.00321,0.51714,3.83736,1.32553,2.42374,4.90289,1.9373,0.78708,0.52567,0.61659,4.7523,1.00445,0.68052,1.94922,1.22608,1.0357,1.62814,6.77966,1.42072,1.06412,1.20903,0.90642,13.81079,0.95614,1.73754,0.96751,1.41361,1.21345,3.15399,0.64927,0.79402,1.7418,1.27865,1.24313,1.20051,1.52443,1.19766,1.07406,1.54574,1.29854,0.88227,0.8709,1.25733,1.21471,0.63364,,1.68781,0.96751,,1.25591,1.95349,0.97177,1.15078,1.91939,10.00893,7.59122,0.80505,11.57821,31.25797,0.71957,0.40954,2.6027,20.89819,3.44476,0.68385,1.32174,1.46113,0.98065,0.69531,0.83688,0.71168,0.6671,0.68016,1.72188,0.60076,0.74898,4.33623,0.45359,0.31158,0.40997,0.31494,0.82322,0.40138,4.28009,0.36632,1.03805,0.38144,0.3515,3.36921,0.32644,0.35421,0.30174,0.50672,0.57843,0.48868,0.42444,0.25097,1.25287,0.60184,0.31453,1.36514,0.67399,0.60598,0.46409,0.68905,0.47168,0.89505,0.5967,0.83254,0.94762,1.05118,0.62958,1.84835,1.16499,,2.41133,0.68385
2019-11-01,12.7945,5.20078,3.15173,2.75528,0.84406,0.80427,1.79517,2.39577,1.81175,0.87817,2.50945,2.03626,0.52008,4.04553,1.32862,2.45261,5.01606,1.92705,0.80001,0.52576,0.63944,4.7347,1.02879,0.68491,1.97658,1.25188,1.03731,1.65118,6.8477,1.43235,1.07426,1.2192,0.92364,14.04354,0.97337,1.7478,0.97053,1.42808,1.22168,3.1901,0.65649,0.79806,1.75775,1.31725,1.27462,1.2121,1.55597,1.23057,1.10126,1.57302,1.33004,0.89095,0.88669,1.27036,1.22915,0.64086,,1.69523,0.97621,,1.28314,1.99221,0.9819,1.11973,1.93679,10.14445,7.60514,0.81156,11.70758,31.56901,0.72861,0.41471,2.62224,21.06727,3.46442,0.69288,1.31713,1.46329,0.97389,0.69798,0.8366,0.71751,0.66808,0.68583,1.71128,0.60165,0.7422,4.34264,0.45587,0.31335,0.41222,0.31803,0.82444,0.39885,4.24996,0.36843,1.04286,0.38201,0.3504,3.35926,0.32846,0.35638,0.30251,0.50747,0.58227,0.48941,0.42507,0.25101,1.25636,0.60437,0.31565,1.36557,0.67335,0.61,0.4697,0.69628,0.47603,0.90232,0.61813,0.8668,0.99469,1.06082,0.63358,1.89417,1.1851,,2.42191,0.69288
2019-11-04,12.8428,5.28846,3.16625,2.82061,0.83921,0.80508,1.8017,2.40669,1.81213,0.88046,2.52617,2.0454,0.51917,4.02111,1.31998,2.4579,5.14053,1.92071,0.80508,0.52629,0.64577,4.95135,1.03266,0.68417,1.9942,1.25597,1.04404,1.66278,6.90146,1.43946,1.08386,1.22041,0.92598,14.08597,0.96581,1.74101,0.96865,1.43093,1.22023,3.21461,0.65999,0.79496,1.75097,1.31856,1.28869,1.21188,1.58881,1.23748,1.09524,1.57886,1.33136,0.88757,0.90038,1.2702,1.23322,0.6415,,1.69692,0.98714,,1.28727,2.01553,0.98287,1.09382,2.00984,10.48286,7.66914,0.82689,11.89929,31.90159,0.74267,0.42238,2.65421,21.41235,3.5347,0.70056,1.34629,1.47779,0.98465,0.7052,0.84498,0.72456,0.67029,0.69113,1.72272,0.61011,0.74446,4.42566,0.4595,0.31726,0.41424,0.3216,0.83342,0.40078,4.26406,0.37033,1.0767,0.38396,0.35234,3.40719,0.32723,0.36,0.30871,0.50794,0.5843,0.4915,0.43029,0.25255,1.25916,0.60328,0.3166,1.36842,0.67725,0.61369,0.47013,0.6984,0.47508,0.89611,0.6159,0.85913,0.98999,1.05512,0.63551,1.89605,1.18059,,2.41431,0.70056
2019-11-05,12.84791,5.37256,3.22696,2.85319,0.84454,0.81744,1.82604,2.44661,1.84744,0.89305,2.54647,2.09424,0.52213,4.04868,1.34813,2.49369,5.19851,1.93703,0.81887,0.53069,0.66622,5.10008,1.0514,0.69475,2.02291,1.27538,1.05283,1.67768,7.00173,1.46083,1.09848,1.234,0.93585,14.79807,0.97294,1.76755,0.97864,1.45513,1.23187,3.31541,0.66765,0.79861,1.80464,1.34385,1.31247,1.22402,1.61776,1.26539,1.10561,1.59779,1.34385,0.91159,0.91159,1.28679,1.25683,0.6491,,1.71334,0.99291,,1.30961,2.0386,1.0029,1.09562,2.02434,10.51906,7.67228,0.82978,11.98713,31.94015,0.7417,0.42383,2.69998,21.37003,3.57444,0.70085,1.36299,1.47808,0.99306,0.70698,0.84971,0.7263,0.67202,0.69438,1.75923,0.61972,0.73828,4.39492,0.46281,0.32422,0.41597,0.32462,0.83851,0.40086,4.34053,0.3704,1.07856,0.38563,0.35241,3.43775,0.33036,0.36007,0.30976,0.51133,0.58591,0.48995,0.43521,0.25326,1.25941,0.60504,0.31568,1.37347,0.67739,0.61538,0.47022,0.70759,0.48076,0.91159,0.63198,0.87165,1.05425,1.07179,0.64259,1.97441,1.20405,,2.4587,0.70085
2019-11-06,12.86045,5.4514,3.20511,2.88217,0.85451,0.82021,1.79451,2.42348,1.84619,0.89452,2.54208,2.08625,0.52585,4.09391,1.35321,2.46778,5.16419,1.91296,0.82021,0.53442,0.6516,5.1156,1.04884,0.69161,1.99623,1.27318,1.07028,1.65757,7.04181,1.44466,1.10314,1.22031,0.92881,14.28653,0.95596,1.75188,0.96168,1.42608,1.21376,3.2637,0.6616,0.76214,1.7876,1.34749,1.29319,1.21174,1.60613,1.26175,1.10457,1.58326,1.36178,0.90595,0.91452,1.27318,1.23746,0.64016,,1.66043,0.97168,,1.30605,1.99194,0.99025,1.06742,1.9948,10.57904,7.71069,0.82409,12.01002,32.09485,0.74104,0.42163,2.7342,21.43916,3.59023,0.69888,1.41392,1.50763,1.00783,0.71518,0.85121,0.72627,0.6736,0.69747,1.77233,0.63076,0.743,4.39477,0.4644,0.32684,0.4176,0.3315,0.84671,0.39928,4.41964,0.37039,1.07523,0.38882,0.3524,3.42269,0.33189,0.36828,0.31402,0.5146,0.59785,0.48994,0.44326,0.25292,1.25937,0.60338,0.31665,1.38776,0.67408,0.62006,0.46857,0.69875,0.48012,0.88594,0.62016,0.87737,1.04884,1.05455,0.63453,1.96336,1.19031,,2.43778,0.69888
2019-11-07,12.86398,5.4683,3.25433,2.88748,0.85263,0.82111,1.80796,2.42033,1.8285,0.89705,2.57366,2.10077,0.52448,4.11556,1.36134,2.49914,5.27055,1.9267,0.81824,0.53451,0.64485,4.99828,1.04752,0.70073,2.00619,1.27393,1.07331,1.66514,7.08758,1.44876,1.1034,1.23237,0.93861,13.6249,0.95867,1.75828,0.96154,1.43873,1.21316,3.2314,0.66204,0.76822,1.78838,1.33842,1.28826,1.21804,1.61498,1.27536,1.11773,1.59635,1.3943,0.90422,0.91425,1.27966,1.23524,0.64628,,1.65797,0.97444,,1.32552,2.00762,0.9945,1.07474,1.98756,10.64958,7.69172,0.83817,12.06782,32.32566,0.75128,0.42547,2.73427,21.86134,3.62226,0.70656,1.41444,1.50016,1.00561,0.71546,0.84282,0.72824,0.67382,0.6978,1.76063,0.63247,0.73708,4.3908,0.46565,0.333,0.41543,0.34392,0.86383,0.40036,4.48401,0.37139,1.07484,0.38827,0.35497,3.43195,0.33279,0.36597,0.31487,0.51434,0.59947,0.49456,0.44607,0.25459,1.26278,0.60501,0.31751,1.4011,0.6792,0.62173,0.46653,0.70503,0.47862,0.89562,0.61905,0.88272,1.05038,1.05482,0.63894,2.03198,1.18652,,2.42506,0.70656
2019-11-08,12.74567,5.39586,3.20464,2.84158,0.83904,0.80902,1.79505,2.3799,1.79672,0.88621,2.53141,2.03256,0.516,4.05226,1.34218,2.45994,5.2615,1.92657,0.80616,0.52601,0.6375,4.97992,1.03057,0.68896,1.9711,1.26499,1.05059,1.64377,6.98675,1.43651,1.09204,1.22497,0.91622,13.61187,0.95625,1.72811,0.94767,1.42794,1.19666,3.21465,0.65751,0.76237,1.75955,1.33074,1.26213,1.21067,1.57659,1.2607,1.11634,1.57659,1.37648,0.8905,0.89621,1.27357,1.22211,0.64179,,1.65807,0.96196,,1.29787,1.98253,0.98626,1.06345,1.97967,10.52968,7.67363,0.82678,12.02479,32.45799,0.74883,0.42298,2.71548,21.72385,3.6036,0.70411,1.40572,1.50119,1.00408,0.71932,0.84155,0.72873,0.6744,0.69518,1.7448,0.62993,0.73439,4.44746,0.46656,0.32921,0.41809,0.34175,0.85923,0.39818,4.65828,0.37396,1.07157,0.38928,0.35605,3.45668,0.33536,0.36707,0.31703,0.52015,0.60155,0.49381,0.44863,0.25519,1.26251,0.6041,0.31703,1.40217,0.67981,0.62079,0.47077,0.70182,0.47312,0.89335,0.62035,0.85762,1.0077,1.04808,0.63341,1.95395,1.17637,,2.43307,0.70411
2019-11-11,12.58255,5.32202,3.13815,2.80722,0.82305,0.7988,1.73549,2.32223,1.75308,0.8744,2.50909,1.98274,0.50638,4.02111,1.32088,2.41067,5.18223,1.90842,0.7931,0.51922,0.61907,5.0353,1.01277,0.67613,1.91142,1.22388,1.02988,1.60331,6.84973,1.41502,1.0741,1.18964,0.89723,13.45125,0.95714,1.70173,0.92005,1.38079,1.16204,3.17524,0.64189,0.7413,1.716,1.29805,1.22245,1.1925,1.55196,1.22816,1.06554,1.52913,1.32658,0.84873,0.88153,1.24955,1.19963,0.6262,,1.62328,0.93717,,1.26524,1.90286,0.95,1.0256,1.92568,10.17096,7.53878,0.80116,11.78094,31.45843,0.72705,0.41272,2.66413,21.10858,3.49467,0.68232,1.38898,1.48596,0.99941,0.71011,0.83125,0.72772,0.67027,0.68488,1.72595,0.62906,0.72389,4.45713,0.46109,0.32514,0.41752,0.33308,0.84489,0.39137,4.66829,0.37344,1.05858,0.39034,0.35395,3.42202,0.33336,0.35998,0.31363,0.51614,0.58877,0.49149,0.43995,0.25353,1.25419,0.60326,0.31659,1.3859,0.67394,0.61993,0.47176,0.68469,0.45218,0.87298,0.60195,0.8259,1.01277,1.00799,0.6139,1.91142,1.13687,,2.36385,0.68232
2019-11-12,12.58865,5.30829,3.1436,2.81682,0.82764,0.79482,1.72781,2.33023,1.7466,0.87758,2.50717,1.99489,0.508,4.09538,1.31851,2.43582,5.2555,1.92806,0.79767,0.52227,0.61787,5.0543,1.01742,0.67923,1.91641,1.24146,1.03312,1.60819,6.8437,1.41126,1.07736,1.18723,0.89756,13.55328,0.95321,1.69666,0.91896,1.38273,1.16113,3.21066,0.63785,0.74938,1.71663,1.30139,1.23004,1.1801,1.54254,1.2386,1.07165,1.53684,1.34134,0.85475,0.87901,1.25573,1.18438,0.62501,,1.63672,0.94608,,1.27,1.94067,0.95606,1.01314,1.93924,10.2647,7.54363,0.8061,11.80408,31.6053,0.72945,0.41263,2.68913,21.19369,3.50673,0.68474,1.40498,1.49526,1.0045,0.7189,0.8285,0.72665,0.66928,0.68387,1.73653,0.62813,0.71966,4.45054,0.46202,0.32728,0.4169,0.3375,0.84365,0.39236,4.64826,0.37445,1.06523,0.39136,0.35504,3.40204,0.3344,0.36438,0.3217,0.51374,0.59685,0.49076,0.44413,0.25413,1.27532,0.61222,0.31678,1.38544,0.67623,0.66591,0.4727,0.69065,0.45377,0.86759,0.62073,0.82621,1.03883,1.01108,0.60763,1.95779,1.13871,,2.36082,0.68474
2019-11-13,12.52919,5.26795,3.10952,2.77635,0.82294,0.79019,1.7109,2.32502,1.74127,0.87135,2.46597,1.98758,0.50829,4.10758,1.29848,2.39336,5.06435,1.92375,0.79304,0.51968,0.61649,4.92625,1.01373,0.67914,1.89646,1.23441,1.02369,1.61171,6.74583,1.38818,1.06783,1.16749,0.89413,13.47457,0.92688,1.67151,0.90267,1.36255,1.14649,3.16789,0.63073,0.73862,1.68575,1.28994,1.21021,1.16892,1.5035,1.22871,1.05359,1.51062,1.33265,0.84145,0.86992,1.23014,1.15468,0.61365,,1.6174,0.93969,,1.25292,1.91212,0.94254,0.98667,1.86799,9.92862,7.43848,0.79301,11.6781,30.92876,0.71767,0.40481,2.64976,20.75113,3.44149,0.67298,1.38734,1.48398,0.99915,0.72889,0.82376,0.71879,0.66313,0.67625,1.69036,0.62368,0.7166,4.36261,0.45786,0.32399,0.41768,0.33026,0.83535,0.38843,4.5797,0.37212,1.06958,0.39056,0.35269,3.39502,0.33218,0.36199,0.32137,0.51104,0.60008,0.48975,0.43839,0.25198,1.27105,0.61587,0.31645,1.39052,0.67483,0.66454,0.47009,0.68341,0.43995,0.85569,0.60937,0.82152,1.01515,0.998,0.59588,1.93206,1.12905,,2.31391,0.67298
2019-11-14,12.53846,5.23302,3.1193,2.7447,0.81899,0.78766,1.71514,2.32452,1.72915,0.86885,2.46696,1.9841,0.50706,4.08785,1.30327,2.39859,4.98946,1.92097,0.79478,0.51561,0.61247,4.87409,1.00558,0.67514,1.89722,1.2292,1.01983,1.60381,6.68585,1.38446,1.06541,1.17081,0.89164,13.46,0.93009,1.67075,0.90303,1.36309,1.15096,3.21901,0.63098,0.7441,1.69639,1.28333,1.21639,1.16938,1.51977,1.22636,1.06256,1.51835,1.31751,0.84748,0.866,1.23348,1.15087,0.61531,,1.68784,0.93864,,1.25342,1.94422,0.95573,1.01698,1.85022,9.75884,7.39577,0.78939,11.64291,30.91151,0.71148,0.40364,2.62492,20.41181,3.39132,0.66294,1.37962,1.47617,0.99502,0.72499,0.82002,0.71818,0.6578,0.66948,1.68565,0.62315,0.7097,4.37463,0.45747,0.32175,0.41896,0.32835,0.8461,0.38654,4.27435,0.37025,1.06703,0.38863,0.35239,3.39213,0.3319,0.36168,0.31946,0.5106,0.61445,0.48933,0.43802,0.25111,1.26997,0.62353,0.31618,1.38775,0.67099,0.66241,0.46805,0.68511,0.44155,0.8546,0.60819,0.82042,1.0184,1.00245,0.59742,1.91716,1.13093,,2.26855,0.66294
2019-11-15,12.54209,5.25512,3.09771,2.77809,0.82615,0.7862,1.65872,2.33149,1.73363,0.87038,2.44136,1.95908,0.50939,4.01661,1.30272,2.38714,4.97688,1.92201,0.79619,0.5151,0.60642,4.93693,1.00308,0.67205,1.88345,1.21996,1.0202,1.56669,6.56355,1.36265,1.06301,1.16432,0.88323,13.29405,0.92889,1.66943,0.89036,1.33982,1.14764,3.16477,0.63067,0.76363,1.68227,1.27704,1.18572,1.15433,1.50962,1.21711,1.04446,1.50819,1.3227,0.83186,0.86896,1.22425,1.13435,0.60499,,1.69796,0.93174,,1.24707,1.92055,0.94601,0.99167,1.80355,9.83875,7.37267,0.79349,11.634,30.76844,0.71682,0.40377,2.61941,20.35471,3.38606,0.66316,1.39504,1.4852,1.00161,0.72621,0.82747,0.71938,0.66049,0.67681,1.69503,0.62577,0.71246,4.41347,0.45824,0.32458,0.42294,0.33054,0.84423,0.38875,4.30478,0.36931,1.06226,0.38928,0.35137,3.3978,0.33245,0.36392,0.32163,0.51474,0.59462,0.49015,0.44197,0.25284,1.28029,0.61965,0.31606,1.41072,0.67211,0.66508,0.46884,0.67633,0.43377,0.8447,0.60071,0.81616,0.9988,0.99067,0.58546,1.94053,1.12437,,2.29997,0.66316
2019-11-18,12.62596,5.33732,3.11557,2.83661,0.82835,0.7885,1.67592,2.3413,1.7421,0.8739,2.44093,1.98548,0.51096,4.13464,1.31085,2.40393,5.09678,1.9408,0.79846,0.51523,0.62055,5.0612,1.00057,0.67464,1.89724,1.22829,1.0205,1.57842,6.56704,1.37489,1.06604,1.17563,0.88813,13.57102,0.93652,1.66951,0.90379,1.3507,1.15947,3.18958,0.63336,0.76302,1.69371,1.29092,1.20837,1.16852,1.52718,1.22829,1.05892,1.52007,1.33362,0.83831,0.87105,1.23826,1.01907,0.61344,,1.71221,0.93937,,1.25391,1.93994,0.94648,0.98776,1.82323,10.02836,7.43504,0.8061,11.71466,31.2987,0.73073,0.40752,2.6572,20.54217,3.41731,0.66813,1.40155,1.49498,1.00649,0.72946,0.83503,0.72572,0.66684,0.67989,1.69825,0.63048,0.71874,4.47638,0.46143,0.32457,0.42292,0.3338,0.84749,0.39186,4.33086,0.37085,1.0655,0.39086,0.35297,3.36789,0.33551,0.36555,0.32522,0.51636,0.61248,0.49177,0.44356,0.2525,1.28516,0.62455,0.3167,1.40591,0.67373,0.65257,0.46554,0.68745,0.46399,0.85255,0.60205,0.81697,1.05608,1.00171,0.60217,1.98833,1.1372,,2.30716,0.66813
2019-11-19,12.6487,5.33895,3.15186,2.82315,0.83243,0.78974,1.7123,2.33508,1.74028,0.87228,2.45034,2.00922,0.51227,4.12659,1.31055,2.41334,5.06432,1.94626,0.79828,0.51653,0.61614,4.99317,0.99323,0.67733,1.91388,1.22517,1.02311,1.59656,6.61108,1.39592,1.07007,1.18533,0.8922,13.83118,0.93915,1.67056,0.91069,1.376,1.16589,3.25573,0.63891,0.77193,1.70471,1.28493,1.2209,1.17679,1.53822,1.23513,1.07149,1.53253,1.33047,0.84666,0.86943,1.24651,1.02026,0.61899,,1.71609,0.942,,1.25932,2.00353,0.95623,1.00034,1.884,10.15546,7.5176,0.8201,11.79694,32.16535,0.7409,0.41516,2.67619,20.92408,3.4618,0.67448,1.3989,1.49227,1.00577,0.72893,0.83898,0.72838,0.66794,0.6794,1.70685,0.6253,0.72137,4.53615,0.46109,0.32499,0.42262,0.33192,0.84196,0.39001,4.35723,0.37059,1.06146,0.38899,0.35433,3.39524,0.33373,0.37348,0.33089,0.5209,0.62991,0.48978,0.44163,0.25265,1.28587,0.62574,0.3168,1.40172,0.67488,0.6521,0.46521,0.69014,0.46531,0.85947,0.6076,0.82532,1.06153,1.00824,0.60462,1.99499,1.14406,,2.30701,0.67448
