date,quantile
20150201,0.447726827288529
20150202,0.433753414163177
20150203,0.440273125835553
20150204,0.416833858040148
20150205,0.404764716404215
20150206,0.393471595265891
20150207,0.42493032839642
20150208,0.421658464300599
20150209,0.382805109113058
20150210,0.422723244328344
20150211,0.395456828618062
20150212,0.354422161569616
20150213,0.445364627494157
20150214,0.419355196878335
20150215,0.419728241532945
20150216,0.373490307487361
20150217,0.350362803118358
20150218,0.3341631327052
20150219,0.356525401250829
20150220,0.3867042915424
20150221,0.371512209609451
20150222,0.425230287067657
20150223,0.422503182000581
20150224,0.446896394154874
20150225,0.397251734679382
20150226,0.403810497343183
20150227,0.380751308652446
20150228,0.386315174715225
20150301,0.401401319615905
20150302,0.389474288572922
20150303,0.402326608685632
20150304,0.409933060274312
20150305,0.40219347775286
20150306,0.43503491420595
20150307,0.330883859280927
20150308,0.378554025344008
20150309,0.408462156740872
20150310,0.37713981213683
20150311,0.300314793707186
20150312,0.371547715280861
20150313,0.352888613989795
20150314,0.299378347837183
20150315,0.346825051238409
20150316,0.286565195998505
20150317,0.290485987767536
20150318,0.234123814971456
20150319,0.128162704153937
20150320,0.174814829860365
20150321,0.207482470860055
20150322,0.196950113298175
20150323,0.199165615909473
20150324,0.212789817255595
20150325,0.223481124078939
20150326,0.216259517730308
20150327,0.231778717115637
20150328,0.2185484157753
20150329,0.211501138158597
20150330,0.22669918192617
20150331,0.185670643424831
20150401,0.132800518124234
20150402,0.145316149283924
20150403,0.262788103281426
20150404,0.171952823754427
20150405,0.227159950244377
20150406,0.211217540111112
20150407,0.21293779797286
20150408,0.226895308524194
20150409,0.211255910436229
20150410,0.279763913435369
20150411,0.173512582639569
20150412,0.244037928540031
20150413,0.167774478101942
20150414,0.17849435629618
20150415,0.199468920434508
20150416,0.187050606152113
20150417,0.252699080800795
20150418,0.196088003765361
20150419,0.212972899054691
20150420,0.191920516909271
20150421,0.177714403352107
20150422,0.172534370223882
20150423,0.18423055262883
20150424,0.22360978937789
20150425,0.21699542657814
20150426,0.20497757179287
20150427,0.208943237509154
20150428,0.191784861036546
20150429,0.352340412637994
20150430,0.180208528354328
20150501,0.177160862694782
20150502,0.160245603125544
20150503,0.240573994191101
20150504,0.228146098727392
20150505,0.254671805533552
20150506,0.229334333987419
20150507,0.149385663381986
20150508,0.14573466418597
20150509,0.192390145117786
20150510,0.175471680930603
20150511,0.167764016472944
20150512,0.298398664723801
20150513,0.259758364801063
20150514,0.222716872589823
20150515,0.174125979231033
20150516,0.258088845253842
20150517,0.277009221529645
20150518,0.263501633002747
20150519,0.188107367169861
20150520,0.150727086545692
20150521,0.194695962786615
20150522,0.187972145460707
20150523,0.231812421670769
20150524,0.203765882190225
20150525,0.167248074218685
20150526,0.226667389018627
20150527,0.150570937289681
20150528,0.187369271341672
20150529,0.210178301909933
20150530,0.228060345139766
20150531,0.203098983908178
