date,name,lambda
20150201,DOGE,0.585411547842755
20150202,BTC,0.478990290650942
20150203,DOGE,0.653735227663404
20150204,DOGE,0.470174080994047
20150205,BTC,0.583734257598654
20150206,BTC,0.57806981939719
20150207,BTC,0.590561004184194
20150208,DOGE,0.692037740397126
20150209,BTC,0.500476819049402
20150210,BTC,0.499092934689744
20150211,BTC,0.498811916882866
20150212,DASH,0.466299455144577
20150213,BTC,0.56998059971609
20150214,BTC,0.559404649099189
20150215,BTC,0.704576297742311
20150216,BTC,0.586846435657426
20150217,BTC,0.53983633498273
20150218,BTC,0.565760652030032
20150219,BTC,0.55777736927406
20150220,BTC,0.641484578100434
20150221,BTC,0.630405203094939
20150222,BTC,0.697371841017429
20150223,BTC,0.693185421443735
20150224,BTC,0.674659026527882
20150225,BTC,0.659924784891012
20150226,BTC,0.659789374270981
20150227,BTC,0.641472049926868
20150228,BTC,0.666486741227756
20150301,BTC,0.716840167744378
20150302,BTC,0.715786824530082
20150303,BTC,0.710191862954211
20150304,BTC,0.679301074943169
20150305,DOGE,0.709693573820161
20150306,BTC,0.583500350529751
20150307,DOGE,0.67921211642117
20150308,BTC,0.622568581234246
20150309,BTC,0.556307058864674
20150310,DOGE,0.5591448339744
20150311,BTC,0.550753698947377
20150312,BTC,0.510460306370448
20150313,BTC,0.50952802369278
20150314,BTC,0.525798847448676
20150315,BTC,0.562824522624367
20150316,BTC,0.557440285714439
20150317,BTC,0.481406144407387
20150318,BTC,0.392282365151718
20150319,BTC,0.355883607722136
20150320,BTC,0.331005643873919
20150321,BTC,0.375689937041872
20150322,BTC,0.3594971746516
20150323,BTC,0.360761801879867
20150324,BTC,0.323041145571251
20150325,BTC,0.322278155041852
20150326,BTC,0.307654331213877
20150327,DOGE,0.32928201258138
20150328,BTC,0.28697209270458
20150329,BTC,0.338731455421555
20150330,BTC,0.293930898398302
20150331,BTC,0.376776084986073
20150401,BTC,0.343491197118966
20150402,BTC,0.271680297415277
20150403,XEM,0.741642696026143
20150404,BTC,0.341756907656824
20150405,XEM,0.412472264645104
20150406,XEM,0.407763173459565
20150407,BTC,0.333514549307448
20150408,XEM,0.517184935557909
20150409,XEM,0.528606836568775
20150410,XEM,0.602503721370835
20150411,XEM,0.607201586566912
20150412,XEM,0.570836356959821
20150413,XEM,0.470202313896007
20150414,XEM,0.584313140495958
20150415,XEM,0.374794331378201
20150416,BTC,0.29592785072822
20150417,XEM,0.320591829649398
20150418,XEM,0.410894630017379
20150419,XEM,0.514187709527515
20150420,XEM,0.322257306982787
20150421,XEM,0.354536405123667
20150422,LTC,0.281575425279779
20150423,XEM,0.347087676339381
20150424,XEM,0.407376414410787
20150425,XEM,0.378673965833319
20150426,XEM,0.304962370531069
20150427,XEM,0.377341470982593
20150428,XEM,0.388308703769394
20150429,LTC,0.304224141402033
20150430,LTC,0.314327534078236
20150501,LTC,0.350659155255023
20150502,LTC,0.311561633111868
20150503,LTC,0.312420309854367
20150504,LTC,0.292867666571095
20150505,LTC,0.364644175420556
20150506,LTC,0.363309669683845
20150507,LTC,0.283324538246732
20150508,LTC,0.332537764686842
20150509,BTC,0.311488581060353
20150510,LTC,0.318384503885536
20150511,BTC,0.297358773641735
20150512,LTC,0.281918588480022
20150513,LTC,0.268391466412142
20150514,LTC,0.296075599820402
20150515,LTC,0.312317442684061
20150516,LTC,0.307492604345233
20150517,LTC,0.302130056650731
20150518,BTC,0.311232217742309
20150519,BTC,0.303698327510137
20150520,BTC,0.221648650900435
20150521,BTC,0.222084105782107
20150522,BTC,0.16638507780458
20150523,BTC,0.207295019216556
20150524,BTC,0.208281959223599
20150525,BTC,0.289477764137154
20150526,DOGE,0.165922530748062
20150527,DGB,0.193678649689883
20150528,DGB,0.214846852444386
20150529,XEM,0.19863105134952
20150530,XEM,0.201708025850777
20150531,XEM,0.18242529731791
20150601,XEM,0.186243672586328
20150602,XEM,0.187693528731325
20150603,XEM,0.194522839735455
20150604,BTC,0.198541490393685
20150605,XEM,0.188055508002259
20150606,BTC,0.232819845934023
20150607,BTC,0.200551707284638
20150608,DGB,0.206704725728324
20150609,LTC,0.202210811857123
20150610,XMR,0.273303466081853
20150611,DASH,0.322320127156392
20150612,BTC,0.235395022229611
20150613,XMR,0.190805784823782
20150614,BTC,0.250110560214114
20150615,BTC,0.228325118500684
20150616,DGB,0.194560890626995
20150617,DASH,0.177697823315819
20150618,XLM,0.134158286116941
20150619,DASH,0.160661583233889
20150620,DASH,0.157867586518099
20150621,DASH,0.163968079587248
20150622,LTC,0.120519493091201
20150623,DGB,0.178118639855729
20150624,LTC,0.158634474507782
20150625,XMR,0.192751995791999
20150626,LTC,0.173770452459993
20150627,LTC,0.175522358695056
20150628,XLM,0.193223249598425
20150629,BTC,0.185882247956806
20150630,BTC,0.221970049575675
20150701,BTC,0.274754519128683
20150702,LTC,0.175825895527769
20150703,XLM,0.151957285508989
20150704,LTC,0.164739171605967
20150705,BTC,0.202240087831282
20150706,LTC,0.166773154009683
20150707,BTC,0.185872629872145
20150708,LTC,0.269988555388048
20150709,BTC,0.271718341665202
20150710,BTC,0.248029075803523
20150711,LTC,0.232299228892691
20150712,LTC,0.240632274200041
20150713,BTC,0.270857703702415
20150714,BTC,0.280443871776264
20150715,BTC,0.307435536812015
20150716,BTC,0.300469645676878
20150717,BTC,0.269107710462718
20150718,BTC,0.289391490288818
20150719,LTC,0.272972768028114
20150720,BTC,0.277669417890941
20150721,BTC,0.228749587952813
20150722,BTC,0.23669432158362
20150723,BTC,0.286910351470028
20150724,BTC,0.294201906839275
20150725,XEM,0.271428169228304
20150726,BTC,0.262381789064873
20150727,BTC,0.2485161067425
20150728,XEM,0.347810176000746
20150729,XEM,0.382845265304958
20150730,XEM,0.372471052225355
20150731,XEM,0.372078240912251
20150801,XEM,0.346924013307261
20150802,XEM,0.269345284549963
20150803,BTC,0.263065540361429
20150804,BTC,0.25764714652657
20150805,XEM,0.220606177281713
20150806,XEM,0.278829687074708
20150807,XEM,0.310800324612507
20150808,ETH,0.30297298836663
20150809,ETH,0.355765356670366
20150810,XEM,0.303834426321399
20150811,ETH,0.345730425433312
20150812,ETH,0.647673691579913
20150813,XEM,0.86371798312262
20150814,XEM,0.86371798312262
20150815,ETH,0.901880918337607
20150816,XEM,0.825407896249342
20150817,XEM,0.758219380607776
20150818,ETH,0.394544242921274
20150819,ETH,0.447283203980815
20150820,ETH,0.728352597677574
20150821,BTC,0.471616376944968
20150822,ETH,0.447098987551256
20150823,BTC,0.442051787545211
20150824,ETH,0.580510063367895
20150825,ETH,0.584904866939354
20150826,ETH,0.638735134651354
20150827,ETH,1.07447243641043
20150828,ETH,0.632592332278483
20150829,ETH,0.587665191270085
20150830,ETH,0.617094901080592
20150831,ETH,0.561843039034057
20150901,ETH,0.619711087193376
20150902,ETH,0.795855694824528
20150903,BTC,0.473980863523058
20150904,BTC,0.516338236627646
20150905,BTC,0.453891102666738
20150906,ETH,0.550226476425301
20150907,BTC,0.446063266751729
20150908,BTC,0.481046043073383
20150909,ETH,0.503467191443555
20150910,ETH,0.507606544846419
20150911,BTC,0.426462725532577
20150912,ETH,0.466464139931328
20150913,ETH,0.455682445625396
20150914,ETH,0.535290455916992
20150915,ETH,0.476405829222668
20150916,ETH,0.368517253888324
20150917,BTC,0.379404397353117
20150918,BTC,0.362428852363265
20150919,BTC,0.304332127930858
20150920,BTC,0.295048270785218
20150921,BTC,0.339134036845184
20150922,BTC,0.359112791006972
20150923,LTC,0.341013815011702
20150924,BTC,0.307224002221244
20150925,BTC,0.353953599161084
20150926,LTC,0.334546121689835
20150927,BTC,0.345223587805283
20150928,BTC,0.348641021762116
20150929,BTC,0.445801704012507
20150930,ETH,0.357703844992547
20151001,BTC,0.452837695714318
20151002,BTC,0.348115068858668
20151003,BTC,0.396241155095958
20151004,BTC,0.338944555171848
20151005,BTC,0.343758423227368
20151006,BTC,0.332172144348576
20151007,BTC,0.42103027958848
20151008,BTC,0.552837408809226
20151009,BTC,0.568778875911189
20151010,BTC,0.354934893293245
20151011,BTC,0.358498488026584
20151012,BTC,0.384896261318523
20151013,BTC,0.261487379659771
20151014,BTC,0.350871277514501
20151015,BTC,0.345764345818241
20151016,BTC,0.356418376575246
20151017,BTC,0.355380882068142
20151018,BTC,0.380380332598465
20151019,BTC,0.374069025411057
20151020,XEM,0.380362011385349
20151021,XEM,0.390454469515817
20151022,DGB,0.372657884718431
20151023,DGB,0.465636681677346
20151024,DGB,0.560837475922273
20151025,DGB,0.559399316325319
20151026,DGB,0.4503842011448
20151027,XEM,0.245581371096135
20151028,BTC,0.191332592742639
20151029,XEM,0.309724041638568
20151030,XRP,0.281768548235253
20151031,DGB,0.250068376574194
20151101,DOGE,0.23366876990522
20151102,DGB,0.283047377076604
20151103,DOGE,0.244719097248272
20151104,DOGE,0.293553065978776
20151105,DOGE,0.240155702916361
20151106,DOGE,0.198903718056833
20151107,DOGE,0.209046584148286
20151108,DOGE,0.249008534197691
20151109,DOGE,0.223558002439845
20151110,ETH,0.508721552571085
20151111,ETH,0.457311920969468
20151112,ETH,0.454266379901737
20151113,ETH,0.513680318299572
20151114,XMR,0.973840401643454
20151115,XMR,0.951037926195205
20151116,XMR,0.954997692202642
20151117,DOGE,0.341349082291187
20151118,DOGE,0.322531235821322
20151119,LTC,0.320592557591491
20151120,LTC,0.315110135495439
20151121,LTC,0.329739513167622
20151122,LTC,0.31137093733806
20151123,LTC,0.286976960125773
20151124,DOGE,0.352957536358005
20151125,DOGE,0.416930602991331
20151126,XMR,0.79834288158113
20151127,DOGE,0.320496452271888
20151128,DOGE,0.397296599548122
20151129,DOGE,0.346641390880941
20151130,DOGE,0.311602330408791
20151201,DOGE,0.329775899607314
20151202,DOGE,0.282753119504947
20151203,DOGE,0.255010178327302
20151204,DOGE,0.320018929681819
20151205,DOGE,0.335572633134494
20151206,XRP,0.292513794880613
20151207,LTC,0.348923455393376
20151208,LTC,0.323098145597699
20151209,ETH,0.371356867843339
20151210,LTC,0.383447817850371
20151211,ETH,0.424883529547965
20151212,ETH,0.400947411611195
20151213,ETH,0.272727890512494
20151214,LTC,0.394151022686839
20151215,LTC,0.296761154632286
20151216,LTC,0.329136167972345
20151217,LTC,0.260426830450392
20151218,LTC,0.351582364093041
20151219,LTC,0.39828847927239
20151220,LTC,0.292612617479983
20151221,DOGE,0.222495938591269
20151222,XLM,0.275435762660897
20151223,DASH,0.237536594047616
20151224,LTC,0.230068270429783
20151225,DOGE,0.289503978804172
20151226,DOGE,0.289932544100661
20151227,DOGE,0.301162143749561
20151228,XLM,0.371598066245637
20151229,DASH,0.247956637063947
20151230,DASH,0.323643809068294
20151231,BTC,0.275409458881541
20160101,BTC,0.288654849141699
20160102,DOGE,0.336071940883636
20160103,BTC,0.280714019253075
20160104,BTC,0.289186496751261
20160105,LTC,0.304253208000086
20160106,BTC,0.256180438636987
