date,name,lambda
20150201,XMR,0.0205724701095563
20150202,XMR,0.0199581685488067
20150203,DOGE,0.00544515366111085
20150204,XMR,0.0128514625345779
20150205,LTC,0.0149308440138569
20150206,LTC,0.0135512777014817
20150207,XLM,0.0102817762280061
20150208,LTC,0.0426116037876464
20150209,DGB,0.0308624599005544
20150210,LTC,0.00909231426166504
20150211,XLM,0.0111505163573265
20150212,XLM,0.00909394318170292
20150213,XMR,0.00755512996593305
20150214,XMR,0.00781864339073551
20150215,DASH,0.035930704916423
20150216,XLM,0.00502178871929409
20150217,XRP,0.0364872770518066
20150218,DOGE,0.0501533369216518
20150219,XLM,0.0216449674937472
20150220,XLM,0.00328750933693283
20150221,DASH,0.019270649081903
20150222,DASH,0.00538487404447514
20150223,DOGE,0.0173667330227972
20150224,XLM,0.00405943203444443
20150225,DASH,0.00841917451690772
20150226,XLM,0.00695086301281371
20150227,DGB,0.0221324664328629
20150228,DGB,0.0185873996065984
20150301,XLM,0.0119755056242908
20150302,DGB,0.0249836736677984
20150303,XLM,0.0212952756751373
20150304,DGB,0.0127703400022925
20150305,XLM,0.0266382735132322
20150306,DOGE,0.0104680835928432
20150307,DGB,0.00534073645723156
20150308,DGB,0.00813570629476547
20150309,XLM,0.0087965791501702
20150310,LTC,0.0104182580958394
20150311,LTC,0.0123546132998634
20150312,LTC,0.0122727795545682
20150313,DGB,0.00845337392771232
20150314,DGB,0.00687157939367159
20150315,DGB,0.00681846313160707
20150316,DGB,0.00574349676532898
20150317,XLM,0.00853536655953988
20150318,LTC,0.0157040243382486
20150319,XLM,0.00848898187155301
20150320,DGB,0.00524349053044788
20150321,DGB,0.00538033316011544
20150322,DASH,0.00427563892824719
20150323,DASH,0.00398288007113586
20150324,DASH,0.00474418540304418
20150325,XLM,0.00646870356568813
20150326,DGB,0.00843423826762579
20150327,DGB,0.00272433685591576
20150328,DGB,0.00934167215800554
20150329,XLM,0.00623919221968742
20150330,DGB,0.00883203928148589
20150331,DOGE,0.0106468706747316
20150401,DGB,0.0080913552494045
20150402,DGB,0.00107267918808528
20150403,XLM,0.00992176549603067
20150404,DGB,0.011003758809229
20150405,DGB,0.00896604085462973
20150406,XRP,0.0056805806100336
20150407,XRP,0.00369724298792307
20150408,DGB,0.0082449297430838
20150409,DGB,0.00854132824740749
20150410,DASH,0.00617134052171152
20150411,DGB,0.00966492320324622
20150412,DASH,0.00333953628909173
20150413,DGB,0.0107303621764914
20150414,DASH,0.0142787461535945
20150415,DASH,0.0144434307555909
20150416,XRP,0.0137183765016662
20150417,DASH,0.0113242248327695
20150418,DASH,0.00849925525104188
20150419,DOGE,0.00870279880424387
20150420,XMR,0.0120352700121574
20150421,XRP,0.00604337990066261
20150422,XRP,0.00653102964802538
20150423,XEM,0.00551971263279148
20150424,XEM,0.00593213662600701
20150425,XRP,0.00610411013655597
20150426,XRP,0.00371806935280027
20150427,XRP,0.00587278919314785
20150428,DASH,0.003783565501953
20150429,DASH,0.00505527775830641
20150430,DASH,0.00367864415854504
20150501,XEM,0.00690862376514804
20150502,XEM,0.00888664023098015
20150503,XEM,0.00730960485763435
20150504,XRP,0.00652844290359928
20150505,XEM,0.00937006173941604
20150506,XEM,0.00884174173165373
20150507,DOGE,0.00523037708511998
20150508,DGB,0.00897871209969465
20150509,XEM,0.00719470627801019
20150510,DGB,0.00874092794947507
20150511,DGB,0.00772195611646793
20150512,XEM,0.0024909939064523
20150513,DGB,0.0071442001891117
20150514,XEM,0.00991945719406166
20150515,DASH,0.00607629709606976
20150516,XRP,0.000183533264418864
20150517,DASH,0.010251408937871
20150518,XMR,0.00635229894699537
20150519,XRP,0.00613246807692339
20150520,XEM,0.00748519273288713
20150521,DGB,0.0079089878235127
20150522,XEM,0.00859430785760096
20150523,XEM,0.0025711817321253
20150524,XMR,0.00372714494395221
20150525,XEM,0.00231901115892858
20150526,XEM,0.00226171974509896
20150527,XRP,0.00722214875551105
20150528,DGB,0.00892363790389286
20150529,XRP,0.00332142036096787
20150530,DGB,0.00629183687898163
20150531,XMR,0.00569191650785436
20150601,DGB,0.00936061953107075
20150602,XMR,0.00305564011373843
20150603,XLM,0.00383272325308861
20150604,XEM,0.00539675816080793
20150605,XMR,0.00618021677433609
20150606,XLM,0.00255943884391816
20150607,XLM,0.00257955391720865
