date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX
20150222,0.312250985762935,0.0540708156986141,0.097996784218252,0.0574019561604332,0.0190356908833113,0.00538487404447514,0.089790058452275,0.0591786289567936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150223,0.325177205438866,0.0485857667198837,0.066834178124303,0.0523719926618609,0.0173667330227972,0.0413805975569983,0.0833883993700209,0.0577886854638846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150224,0.32441913894904,0.0897115551785048,0.0748205012593588,0.00405943203444443,0.0249737726300844,0.00864749242345064,0.0861641277461476,0.018418921099874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150225,0.323214243971741,0.0647791457227178,0.105210251222069,0.0135839065806607,0.0206559486046351,0.00841917451690772,0.0772650059130821,0.021160415758086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150226,0.340337368928023,0.0874261042352564,0.0836702766732045,0.00695086301281371,0.06412332360479,0.0372015019093103,0.076000536805168,0.0218569150173058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150227,0.330906062457522,0.0660937373059213,0.0976977921009743,0.0284618972793718,0.0861703412113256,0.0587994675558357,0.0575264890985623,0.0221324664328629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150228,0.176499043549868,0.0589332648880782,0.0587793506539653,0.0508520991550196,0.0531964906386992,0.0625321853799771,0.0576967003986602,0.0185873996065984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150301,0.222795904372084,0.126181615846166,0.0305596253998164,0.0119755056242908,0.0525597926987626,0.0675728544653745,0.0655142505401577,0.027268404738377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150302,0.230850846295174,0.146046523015308,0.0440283702527831,0.0519951440709265,0.0566189459969871,0.0660009244335958,0.0793186774780823,0.0249836736677984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150303,0.172276236141985,0.100698238665424,0.0578401565000896,0.0212952756751373,0.0665823709804134,0.0461905815343633,0.206748463213606,0.0267660812558336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150304,0.143176740608156,0.0514500970643468,0.113284413620166,0.0166416312562502,0.170003687487258,0.039946803201883,0.199568948287948,0.0127703400022925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150305,0.153631245626248,0.0491010339253699,0.0566072564291288,0.0266382735132322,0.0926423856196112,0.0385962931675422,0.257409959543449,0.088163019585134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150306,0.213424662734487,0.0269184517614033,0.115538592285349,0.0282739578798655,0.0104680835928432,0.0406341723283136,0.252928903851507,0.012673130767268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150307,0.308496602182521,0.0239307518494141,0.057190164235278,0.0183909935361595,0.0863913990682748,0.0348190490950124,0.200417559439169,0.00534073645723156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150308,0.221265308074978,0.088162360341277,0.0731728256087437,0.0137507830151474,0.0951599878055174,0.0377033100005474,0.19916751600497,0.00813570629476547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150309,0.220114032506916,0.0861242890594066,0.0110576009804473,0.0087965791501702,0.0747964676118454,0.0422888279704854,0.20568950648065,0.0260928553997229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150310,0.21352236583528,0.0988421595619391,0.0104182580958394,0.0482729959126763,0.0219684540492503,0.0297980273076383,0.0576238677874107,0.0408398370280128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150311,0.213070155621616,0.0991378352002898,0.0123546132998634,0.0129620389724587,0.0157690009610326,0.0601049379837552,0.179810966602911,0.0139795202657366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150312,0.210548908031628,0.11270043956496,0.0122727795545682,0.0226368089616667,0.0221970270793071,0.0536471696833659,0.208959959896032,0.0131356258724453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150313,0.207176257056655,0.0916046885218769,0.0126621026622039,0.0237042675458427,0.0197855980716459,0.0608312765948069,0.0640471829504562,0.00845337392771232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150314,0.265078773393235,0.113897811352649,0.0462304010033725,0.0346570318571551,0.0246401464326436,0.0666712486405774,0.0487128486254301,0.00687157939367159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150315,0.264214187829255,0.11737674901883,0.042727532735887,0.0278317769805658,0.0305679233815262,0.0913832075361114,0.0981475794167225,0.00681846313160707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150316,0.316998516978821,0.101289203222236,0.04569714276944,0.0210736792898969,0.0295148326941251,0.0846831379997317,0.0677081345185273,0.00574349676532898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150317,0.290610255202126,0.0098216285925363,0.0217854017738394,0.00853536655953988,0.0698790008046083,0.0538094268382949,0.0493889732849593,0.0179074288190824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150318,0.230599803269944,0.0421697850129003,0.0157040243382486,0.0160149636632978,0.0221132560301788,0.0902274188159298,0.050652715115022,0.0298648654878615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150319,0.223720981772657,0.053652093219453,0.0440154267909587,0.00848898187155301,0.056440850618778,0.0787192327664129,0.0458991213485196,0.0348188892927545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150320,0.1912939853889,0.0547718484519255,0.0486432671702081,0.0206333100493103,0.0515419157052164,0.0801554367801982,0.0592244987854885,0.00524349053044788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150321,0.199706668184383,0.0220339872566495,0.00588018200604573,0.00759887744548379,0.0201464598287095,0.0120535615937864,0.0609310243677233,0.00538033316011544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150322,0.193182786973703,0.0230391546437404,0.00574641284212804,0.0142262268466149,0.0201380326150133,0.00427563892824719,0.0607975075851396,0.00604514445600363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150323,0.199466670030887,0.0217339206329416,0.00558196077056156,0.0152349071258332,0.0214900607253372,0.00398288007113586,0.0592829744427624,0.00598535065970778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150324,0.212966738326956,0.0190744409679711,0.0161414383287393,0.00833623362489621,0.0184356909536088,0.00474418540304418,0.0436828644600709,0.00671651806246431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150325,0.203141624907671,0.0131398293890907,0.0486562164706495,0.00646870356568813,0.0291219404336001,0.0129813373609156,0.0525303699544756,0.00763488192271418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150326,0.224608536747405,0.0143427179736292,0.0294394033071899,0.0142870133443252,0.0231455212907267,0.00888876331421272,0.0598631656180297,0.00843423826762579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150327,0.192545317578101,0.0174722870181028,0.036816675681759,0.00697794247872857,0.0219898712076713,0.0163687490574621,0.0504151208089585,0.00272433685591576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150328,0.210620856965237,0.0132122778492604,0.0453822964791527,0.0120760601262559,0.0205746544335213,0.0202659450858131,0.0526843178655466,0.00934167215800554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150329,0.110080078880789,0.017613738262922,0.0443484370089421,0.00623919221968742,0.0772858059090347,0.0219878557986859,0.0350781561556594,0.00768667427195754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150330,0.115400576869385,0.0263459956616667,0.0785344379971073,0.0338268826948233,0.0164764609260297,0.0259605457217746,0.0405447868649525,0.00883203928148589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150331,0.234357720153065,0.0769990772315437,0.0795162323533343,0.0278762332970834,0.0106468706747316,0.0277434621135459,0.0391629417739296,0.0923307284197685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150401,0.0914541739713303,0.0696971516203571,0.0310020261682336,0.0263049494719391,0.056540412376607,0.0272479807608381,0.0446552456288954,0.0080913552494045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150402,0.0880359078865926,0.0743686514951149,0.0174044475465508,0.0241000299902047,0.0487018481547262,0.0164041006367664,0.0605517609786507,0.00107267918808528,0.0882575347533728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150403,0.0914718029358397,0.0772704015730615,0.0252213619402474,0.00992176549603067,0.0504918370949135,0.0247402216909249,0.0665072971893919,0.0107565220120426,0.312005052640539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150404,0.0481941596245688,0.0743170333812835,0.0345712600327582,0.0118351039199828,0.0570488578601322,0.0218752777582488,0.050611799090555,0.011003758809229,0.250213874016958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150405,0.0573850795465734,0.0802583663429918,0.0340453911384425,0.0181668475683046,0.039802509642501,0.0236074649544306,0.0477321406426298,0.00896604085462973,0.464813316319911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150406,0.0646653050435366,0.0056805806100336,0.120126634111944,0.0166915047604499,0.0415564681268433,0.0280142730124943,0.0422904241740692,0.00803445725147666,0.218317414067681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150407,0.0207940259747445,0.00369724298792307,0.0968609411592357,0.0142253864734817,0.0506227183653401,0.0270022041620785,0.0318569254421764,0.0159433412192046,0.202553769676963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150408,0.0260690117359738,0.0271480172362856,0.0315650427978081,0.013533790333629,0.0494920948159899,0.0270683112705668,0.0286657933424806,0.0082449297430838,0.351251790586582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150409,0.0753385848500335,0.0351256407906081,0.0855049298277668,0.0107632469047696,0.0484481442679962,0.013236511237487,0.0257380018099307,0.00854132824740749,0.312954655676307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150410,0.0769177393933361,0.0288524916339325,0.0854090222866129,0.0296565052086806,0.0724328136921619,0.00617134052171152,0.0584236163810718,0.0127241841024854,0.0681485111650176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150411,0.0861505554045997,0.0308417192769633,0.0511546914988209,0.0373492939891828,0.0725538647662292,0.0194611497190642,0.0258099605319116,0.00966492320324622,0.0219478151803889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150412,0.0945783712472607,0.0229165726518752,0.0509778509312353,0.0428132812755338,0.112242757031435,0.00333953628909173,0.0288091847527779,0.0244766864225644,0.0174660626307466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150413,0.0866530232759682,0.0384620290352683,0.0365983793813324,0.0334802429501531,0.0481200685624495,0.0179694703921234,0.0661835519387389,0.0107303621764914,0.0174420456027915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150414,0.0534489633324638,0.0289045836272308,0.0426890533605485,0.0231510646121503,0.0570186677572481,0.0142787461535945,0.0658213775648218,0.020634383076631,0.0174143075994168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150415,0.0889490757508517,0.039231229044675,0.0493712735211258,0.0151419027764503,0.0699765254347597,0.0144434307555909,0.0249019390888779,0.0960715619768479,0.018981669322646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150416,0.0878402728538685,0.0137183765016662,0.0382895940136321,0.0479547873431995,0.0752840922032828,0.0215879693009703,0.0240941880220281,0.11016156218539,0.0200850803204487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150417,0.078796455796784,0.0219336336345014,0.0526032178807226,0.0439521419339265,0.0842291344606283,0.0113242248327695,0.0569019861070166,0.0921010589357069,0.0199288599699095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150418,0.0629265913756378,0.0167992858150293,0.0476652555092979,0.0448617581348653,0.0755778761081462,0.00849925525104188,0.0713457248610635,0.0142905915253265,0.0232072298377183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150419,0.0437451835620377,0.0247558343492654,0.0445069814098873,0.0276368641111685,0.00870279880424387,0.0424933278560256,0.0619841038758659,0.0637986924724742,0.0293030336355136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150420,0.0501529806405817,0.0236068184635193,0.0310677026057077,0.0286952163984225,0.0753607869344149,0.0398265353347236,0.0120352700121574,0.0674348206896191,0.0346370734962221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150421,0.074172264543389,0.00604337990066261,0.0319768666863267,0.014032885733239,0.0802031374645898,0.0278549649143423,0.0315840845186951,0.0822125249080595,0.00984121972211331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150422,0.0235674624055748,0.00653102964802538,0.0318716516207199,0.0490533658910813,0.0535183059769514,0.0284684637127815,0.0432600246824157,0.0576964387223507,0.0134223809230176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150423,0.0251070503148957,0.00681001474318814,0.0325828905343062,0.0462214915338471,0.01860229034439,0.0286985480846276,0.0239980489571731,0.0505584704328893,0.00551971263279148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150424,0.0464177189793306,0.00669273170950054,0.0512880199322098,0.0479855673552778,0.0177347387381501,0.0368213710491851,0.0391330618388179,0.050850819022494,0.00593213662600701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150425,0.0607820825785886,0.00610411013655597,0.0504050795053488,0.0569787519273708,0.0270754548209025,0.0460992599001938,0.0374885573347608,0.0434498919981729,0.00862155151056365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150426,0.0591376848826711,0.00371806935280027,0.0365643059782036,0.0371248937270594,0.0847754228931082,0.0177513930668578,0.0166132748232,0.0414928172869799,0.00908253847207699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150427,0.0517829267993474,0.00587278919314785,0.025746009450177,0.0335501603912825,0.014260742581392,0.00776297676491024,0.0179761391399384,0.0389513232826333,0.00955988526664444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150428,0.0223693656430384,0.00624655054713008,0.0322498392223497,0.0476692853426173,0.036834394125303,0.003783565501953,0.0177385172067511,0.0242436012632229,0.00858815025467978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150429,0.0429780108185357,0.00582619126353546,0.0207966552977155,0.0489506673340231,0.0392212012123463,0.00505527775830641,0.0123335166155569,0.0266793466218477,0.00896014353502385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150430,0.0218071848514638,0.00603317849895006,0.0222853396053803,0.048411597376137,0.0417943137970465,0.00367864415854504,0.0262167691457557,0.0268885413416974,0.0106183338953774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150501,0.0272429202043849,0.0074583071409289,0.0268768379483973,0.0506015938840269,0.0180498799768956,0.0101932110076906,0.0150505533591772,0.0303365561038205,0.00690862376514804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150502,0.0599398698894197,0.0115780890195284,0.0318976707343818,0.0559516793909275,0.0105639649941069,0.0282582026568173,0.0237060882981419,0.0346040239912439,0.00888664023098015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150503,0.0732737597579092,0.0116535135209071,0.0320341214331899,0.0118578784540717,0.0603606168357279,0.0202150302522534,0.0453859735782445,0.0173439664973498,0.00730960485763435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150504,0.074258781421848,0.00652844290359928,0.014987877994648,0.0116162334734178,0.0111828233320324,0.0152634239898371,0.0239654834682483,0.0151253282281844,0.00864420307933146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150505,0.0518235610681904,0.0431954235817546,0.0172044320812861,0.0708790381095979,0.0177585077481656,0.0277499814845932,0.0401165664211158,0.0152983049794685,0.00937006173941604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150506,0.067167455078973,0.0213482777504785,0.0181429795152948,0.0728689848185425,0.014003852872122,0.0293112906624149,0.041751158539916,0.014949552583811,0.00884174173165373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150507,0.0466841533977512,0.0345013595048971,0.0411504774484341,0.0779597062123687,0.00523037708511998,0.022277133311722,0.0136914842335729,0.0124588251847155,0.00767960415489904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150508,0.0362065681167133,0.034828507734324,0.0516154250253572,0.0209179779015075,0.0507209028881418,0.0145411885404304,0.0136264844476641,0.00897871209969465,0.00965499531517589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150509,0.0452929348680275,0.0220382755401171,0.0459819559016264,0.0771675164372553,0.0400484703612933,0.0324324165554571,0.0226117957471928,0.0104923040107543,0.00719470627801019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150510,0.0675189679464971,0.0301540103663216,0.0430802551351378,0.131667685616563,0.0346017217259544,0.0328428239621288,0.0217838697603403,0.00874092794947507,0.0246640899036516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150511,0.0405819683126467,0.0269891228254402,0.0292113299603716,0.103184109999425,0.0522573902795079,0.0335419735580489,0.0140626274161153,0.00772195611646793,0.0152249821664214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150512,0.0953851411864943,0.0180620164139176,0.0679325099933788,0.100981595768982,0.0688333094606247,0.0207938024268092,0.0108876718177258,0.0117986117170305,0.0024909939064523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150513,0.0767032353201167,0.0599295817706056,0.0398761932777514,0.0953053239552801,0.054511312087237,0.0733438241073085,0.0200548972966364,0.0071442001891117,0.0125978936065366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150514,0.0800978438341751,0.0129297222995536,0.041453231787594,0.0981749332765334,0.0527805279197524,0.0112972737931168,0.0102022708761018,0.0847944032444456,0.00991945719406166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150515,0.0850689405192358,0.0632944390625185,0.0274001048438417,0.103724913001566,0.0416062665135398,0.00607629709606976,0.0194425074764209,0.0869051610858695,0.0273518447168278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150516,0.0273926145313137,0.000183533264418864,0.0375676124332976,0.0341341806735238,0.0313920692994303,0.00933776051611867,0.0113151628340896,0.0860342379415467,0.00689767675963804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150517,0.0269407265309428,0.0132698542927048,0.0403443616265345,0.0362957278834487,0.0322581822796421,0.010251408937871,0.0203440679110102,0.0860936052188323,0.0176519848298915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
