date,FRM
20150201,0.0887527715295829
20150202,0.0895305326119857
20150203,0.0596770904292764
20150204,0.0892122022237797
20150205,0.107255273503558
20150206,0.106407063909682
20150207,0.0969353384539843
20150208,0.0902351065876821
20150209,0.0885178614824359
20150210,0.107065908326367
20150211,0.106317010115996
20150212,0.0990545879346633
20150213,0.0877542988249286
20150214,0.0816490879177246
20150215,0.104727007789741
20150216,0.112911370367822
20150217,0.0934004231444747
20150218,0.108023722823385
20150219,0.0991112444489223
20150220,0.0828713477212814
20150221,0.093841611180515
20150222,0.0868887242721361
20150223,0.0866116947948268
20150224,0.078901867665113
20150225,0.0792860115362374
20150226,0.089695861273234
20150227,0.0934735316802969
20150228,0.0671345667838582
20150301,0.0755534942106287
20150302,0.087480388151332
20150303,0.0872996754958565
20150304,0.0933553326910374
20150305,0.0953486834262145
20150306,0.0876074944001295
20150307,0.0918721569828826
20150308,0.0920647246432434
20150309,0.0843700198949555
20150310,0.0651607456972558
20150311,0.0758986336134579
20150312,0.0820123398304967
20150313,0.0610330934163999
20150314,0.0758449800873417
20150315,0.0848834275038131
20150316,0.0840885180297633
20150317,0.0652171852343733
20150318,0.0621683539666729
20150319,0.0682194472101359
20150320,0.0639384691077119
20150321,0.0417163867303621
20150322,0.0409313631113238
20150323,0.0415948405573958
20150324,0.0412622637659688
20150325,0.0467093630006007
20150326,0.0478761699828931
20150327,0.0431637875858374
20150328,0.0480197601203491
20150329,0.0400399923134598
20150330,0.0432402157521531
20150331,0.0735791582521253
20150401,0.0443741619059506
20150402,0.0465441067366738
20150403,0.0742651402858879
20150404,0.0621856804993018
20150405,0.086086350778935
20150406,0.0605974512398365
20150407,0.0515062839401275
20150408,0.0625598646513777
20150409,0.0684056715124785
20150410,0.0487484693761122
20150411,0.0394371081744896
20150412,0.0441800336925023
20150413,0.0395154637017019
20150414,0.0359290163426784
20150415,0.0463409564079806
20150416,0.0487795469716096
20150417,0.0513078570613295
20150418,0.0405748409353474
20150419,0.0385474244529425
20150420,0.0403130227305965
20150421,0.0397690364879353
20150422,0.0341543470647687
20150423,0.0264553908420121
20150424,0.0336506850278859
20150425,0.037444971079162
20150426,0.0340289333869953
20150427,0.022829216985497
20150428,0.0221914743452273
20150429,0.0234223344952101
20150430,0.0230815447411504
20150501,0.0214131648211633
20150502,0.0294873588006164
20150503,0.0310482739096987
20150504,0.0201747330990163
20150505,0.0325995419126209
20150506,0.0320428103948007
20150507,0.0290703467259423
20150508,0.0267878624521121
20150509,0.0336955972999704
20150510,0.0438949280406744
20150511,0.0358639400704939
20150512,0.0441295169657128
20150513,0.0488296068456204
20150514,0.0446277404694816
20150515,0.0512078304795433
20150516,0.0271394275837086
20150517,0.0314944355012087
20150518,0.0306861187231774
20150519,0.0409723064225803
20150520,0.0472234962455746
20150521,0.035025544745444
20150522,0.0408598732044713
20150523,0.0311311683085077
20150524,0.0382414129209429
20150525,0.0276638919366668
20150526,0.0127870170646938
20150527,0.0304880125989561
20150528,0.032302860425003
20150529,0.0354006072415595
20150530,0.0302460869903542
20150531,0.0185319803755126
20150601,0.0236391260615946
20150602,0.034373667176495
20150603,0.0184616050563396
20150604,0.0190106717218023
20150605,0.0296752124795968
20150606,0.0271071147271737
20150607,0.0288731573184798
20150608,0.0296232968513765
20150609,0.0291391485570462
20150610,0.0251508930945925
20150611,0.025674700203932
20150612,0.0164574225614271
20150613,0.0202084185170446
20150614,0.0280264635806215
20150615,0.0316838780096177
20150616,0.0305400679460343
20150617,0.0317174360660089
20150618,0.0328629155665539
20150619,0.0287329253077861
20150620,0.0330428023964957
20150621,0.0291817183330304
20150622,0.0192534096581662
20150623,0.0228463608179887
20150624,0.0234485271196081
20150625,0.0226015804100224
20150626,0.0197673053958733
20150627,0.0159656119950309
20150628,0.024581495864357
20150629,0.0205783562460135
20150630,0.0246925570542807
20150701,0.0330754145331701
20150702,0.038269043565213
20150703,0.0345188422234944
20150704,0.0223637172977702
20150705,0.0200691508606648
20150706,0.0211425541359064
20150707,0.0198712506223271
20150708,0.0220403011405365
20150709,0.0178696196939672
20150710,0.0239735393038936
20150711,0.0351802358539544
20150712,0.0341036598812193
20150713,0.0373298421821505
20150714,0.0392607427881519
20150715,0.0455721219505239
20150716,0.0563402342947852
20150717,0.0457801315400288
20150718,0.0369634361152432
20150719,0.0335139150963339
20150720,0.0306215806405619
20150721,0.0349941689990486
20150722,0.0453688315224367
20150723,0.0309033727189359
20150724,0.0380387524113111
20150725,0.0404615512027745
20150726,0.0257696789709901
20150727,0.0208177643902156
20150728,0.0334566335680138
20150729,0.0458299918273949
20150730,0.0504899514297244
20150731,0.0616728069124654
20150801,0.0471883714628039
20150802,0.0458247596926275
20150803,0.0325575626813564
20150804,0.0415378384192762
20150805,0.0423430610698334
20150806,0.0302002340071965
20150807,0.0426687142525804
20150808,0.0684137945456137
20150809,0.0950875162578558
20150810,0.0759043798308215
20150811,0.0562963167315498
20150812,0.0621391478783172
20150813,0.109833849459698
20150814,0.0564120983842992
20150815,0.0685834719965174
20150816,0.0541120396119494
20150817,0.0494658302821929
20150818,0.126903136123896
20150819,0.0685558424077798
20150820,0.127957014290388
20150821,0.143878834078135
20150822,0.0681145183504333
20150823,0.065524384864157
20150824,0.0916690444412566
20150825,0.074967960198856
20150826,0.0792857832992416
20150827,0.0796968729557984
20150828,0.0865038439680482
20150829,0.0970560128501576
20150830,0.0968237763178512
20150831,0.0813181969540827
20150901,0.0876927096878807
20150902,0.0921489476257903
20150903,0.0744728206086923
20150904,0.10535993211174
20150905,0.0747256305063999
20150906,0.0952588475083771
20150907,0.0947365206832334
20150908,0.0846698150770611
20150909,0.0795557289743355
20150910,0.0756757996242937
20150911,0.0854958321731242
20150912,0.0827126816083436
20150913,0.0783390065939448
20150914,0.0669071836820492
20150915,0.0737885547239366
20150916,0.0702948377251828
20150917,0.0661907171799044
20150918,0.0802013184051578
20150919,0.0703941009885157
20150920,0.0655355886838365
20150921,0.0496567368415687
20150922,0.0499663043522821
20150923,0.0699260365748209
20150924,0.0502543890123322
20150925,0.0930049927023922
20150926,0.079631344032619
20150927,0.092410244958847
20150928,0.0776649170086192
20150929,0.0798748313522548
20150930,0.0731972137043114
20151001,0.0753192836009192
20151002,0.0688331642484426
20151003,0.0828028468840672
20151004,0.0708341741955169
20151005,0.0632773444689829
20151006,0.073336616449261
20151007,0.0721722423590485
20151008,0.0654859632120164
20151009,0.0683041069535322
20151010,0.0569658489867314
20151011,0.0485097301729097
20151012,0.0468103718758984
20151013,0.0391034205443024
20151014,0.0366759292897669
20151015,0.0402498426776336
20151016,0.0382221283804111
20151017,0.0426908091278284
20151018,0.044876342905403
20151019,0.0495374537900445
20151020,0.0455511296254131
20151021,0.0501222174996069
20151022,0.03433796409168
20151023,0.0459005171835081
20151024,0.053233526190323
20151025,0.0478477656815145
20151026,0.0435420050817574
20151027,0.0398574084682876
20151028,0.0511824624992799
20151029,0.0194797646284251
20151030,0.0303187430634107
20151031,0.0259478083449837
20151101,0.0258947355043181
20151102,0.02653364306508
20151103,0.0380177806199133
20151104,0.0423819432762951
20151105,0.0313675000948164
20151106,0.0467416196343489
20151107,0.0495778602524603
20151108,0.0560084681586315
20151109,0.0572675614068934
20151110,0.0325737291837294
20151111,0.0332915848719945
20151112,0.0408674505963142
20151113,0.0334867207581862
20151114,0.0390521890349238
20151115,0.0360540313376295
20151116,0.0412562289878292
20151117,0.0396585517168445
20151118,0.0406586916942984
20151119,0.0335102744719497
20151120,0.0406589599614558
20151121,0.0336742223777453
20151122,0.0386804532951856
20151123,0.034885132620538
20151124,0.0535527803795424
20151125,0.045688074561166
20151126,0.0470538099298255
20151127,0.04884375131967
20151128,0.0353156294795502
20151129,0.036993460501542
20151130,0.0443670000584954
20151201,0.0483986454896334
20151202,0.0423301069428269
20151203,0.0322212219503868
20151204,0.0375568673511962
20151205,0.0349014368355712
20151206,0.0350681112698442
20151207,0.0325770390382183
20151208,0.0374990086617077
20151209,0.0447506864993542
20151210,0.0339109952278919
20151211,0.0319610877352432
20151212,0.0401345182766676
20151213,0.0428598849426838
20151214,0.0531798426428317
20151215,0.0515326281276542
20151216,0.0520885634913501
20151217,0.0442732894173537
20151218,0.0451524940604185
20151219,0.044475808398094
20151220,0.0469840452945105
20151221,0.0434906240731795
20151222,0.0469560147989952
20151223,0.0373481005146491
20151224,0.0332031825962272
20151225,0.0550416683703073
20151226,0.0525817392059508
20151227,0.0540750861251192
20151228,0.0431268364664847
20151229,0.0488281039353838
20151230,0.0653239047462384
20151231,0.0578704046119631
20160101,0.0467204791802516
20160102,0.0424138591936773
20160103,0.0579593656408467
20160104,0.0584845659371195
20160105,0.0440270476157804
20160106,0.0566937794285068
20160107,0.040003963203337
20160108,0.039278620640506
20160109,0.0495372182086328
20160110,0.0372620090884588
20160111,0.0367511739993781
20160112,0.0341234341711621
20160113,0.031458819504371
20160114,0.0274084841083157
20160115,0.0317852521978662
20160116,0.0421868344748946
20160117,0.0279021475060634
20160118,0.0374105686203313
20160119,0.0320048107384528
20160120,0.0491746144159978
20160121,0.0496597656083384
20160122,0.0468735942124149
20160123,0.059507223412279
20160124,0.0623013028607726
20160125,0.046090354650163
20160126,0.0484333059137499
20160127,0.0487803315612493
20160128,0.0555588841922376
20160129,0.0570247788830669
20160130,0.0520194194990227
20160131,0.0539432355885163
20160201,0.0517768937853123
20160202,0.0638500336237156
20160203,0.0580023828492298
20160204,0.0562504655541177
20160205,0.0653194624864685
20160206,0.0661058061847899
20160207,0.0507344453173653
20160208,0.0522615710721009
20160209,0.0731194363402922
20160210,0.0631047308943894
20160211,0.0561895309263412
20160212,0.0659856355781498
20160213,0.0449122777098407
20160214,0.0495997995563375
20160215,0.0741914996470265
20160216,0.0532992883107958
20160217,0.0630573488769544
20160218,0.0699635451014501
20160219,0.0738946520232357
20160220,0.058191291228812
20160221,0.0539573967230393
20160222,0.056360830253906
20160223,0.0559787497372679
20160224,0.0528545574747646
20160225,0.0508536282794048
20160226,0.0370033080651195
20160227,0.0450813084539546
20160228,0.0483366911462505
20160229,0.0467374876511372
20160301,0.0408188667919611
20160302,0.0462103258169581
20160303,0.0517722229421836
20160304,0.0583801002430721
20160305,0.0470877564343803
20160306,0.0477947867773997
20160307,0.0528123664139282
20160308,0.0550312391159072
20160309,0.0765857658655392
20160310,0.0536567026068624
20160311,0.0552317918272322
20160312,0.0510086577244852
20160313,0.0500304216231236
20160314,0.0412422585209845
20160315,0.0501857003248851
20160316,0.0496463667741492
20160317,0.0582914757583103
20160318,0.0354928039359456
20160319,0.0441565464109499
20160320,0.0251149511912755
20160321,0.0312100548252975
20160322,0.0308037542049478
20160323,0.038013142599071
20160324,0.0279897751114609
20160325,0.038943225795846
20160326,0.0391301479251724
20160327,0.0374336012972094
20160328,0.0372811827118132
20160329,0.0394008988151171
