date,name,lambda
20191008,X939.HK.EQUITY,0.0398325082063571
20191009,X939.HK.EQUITY,0.0330634010450778
20191014,X939.HK.EQUITY,0.0337318642812833
20191015,X601318.CH.EQUITY,0.0315725176341715
20191016,X939.HK.EQUITY,0.0297270557184424
20191017,X939.HK.EQUITY,0.0310515480375146
20191018,X939.HK.EQUITY,0.0287298197067986
20191021,X939.HK.EQUITY,0.0294008297900094
20191022,X939.HK.EQUITY,0.030789697920045
20191023,X2318.HK.EQUITY,0.0432458985626573
20191024,X601628.CH.EQUITY,0.034461154985512
20191025,X939.HK.EQUITY,0.0298585212527573
20191028,X939.HK.EQUITY,0.0374007538334901
20191029,X939.HK.EQUITY,0.0309811311185241
20191030,X939.HK.EQUITY,0.0263255917410453
20191031,X3328.HK.EQUITY,0.0311617105347529
20191101,X939.HK.EQUITY,0.0334037738672703
20191104,X601628.CH.EQUITY,0.0358306857010158
20191105,X3328.HK.EQUITY,0.0365179066347021
20191106,X601628.CH.EQUITY,0.0333858685680455
20191107,X939.HK.EQUITY,0.0318584291449543
20191108,X939.HK.EQUITY,0.0319040085647133
20191111,X939.HK.EQUITY,0.0398506145034818
20191112,X939.HK.EQUITY,0.0405406882074467
20191113,X601318.CH.EQUITY,0.0309561433747523
20191114,X3328.HK.EQUITY,0.0248398792335717
20191115,X3328.HK.EQUITY,0.0265779178304649
20191118,X601628.CH.EQUITY,0.0271562978935864
20191119,X16.HK.EQUITY,0.0363761727129992
20191120,X2628.HK.EQUITY,0.165984160264849
20191121,X16.HK.EQUITY,0.0327833453584542
20191122,X16.HK.EQUITY,0.0322067744330991
20191125,X16.HK.EQUITY,0.0272491411706066
20191126,X16.HK.EQUITY,0.0270022240821431
20191127,X16.HK.EQUITY,0.0240845732252902
20191128,X601988.CH.EQUITY,0.0293683076900224
20191129,X601988.CH.EQUITY,0.0242160525844859
20191202,X16.HK.EQUITY,0.0249949417436676
20191203,X16.HK.EQUITY,0.0248716191290385
20191204,X601988.CH.EQUITY,0.0252492905732019
20191205,X2628.HK.EQUITY,0.0305641990486887
20191206,X2628.HK.EQUITY,0.0318377337259209
20191209,X2628.HK.EQUITY,0.0298964251348007
20191210,X2628.HK.EQUITY,0.0298878529171288
20191211,X3328.HK.EQUITY,0.0238899594398278
20191212,X3328.HK.EQUITY,0.0228712944297201
20191213,X3328.HK.EQUITY,0.0256819086399773
20191216,X16.HK.EQUITY,0.0235371729094426
20191217,X3328.HK.EQUITY,0.0286462716111639
20191218,X3328.HK.EQUITY,0.0259795035556126
20191219,X3328.HK.EQUITY,0.0250883799055655
20191220,X600036.CH.EQUITY,0.0236158812489453
20191223,X601166.CH.EQUITY,0.0264556719102907
20191224,X601398.CH.EQUITY,0.0236225655877155
20191225,X601988.CH.EQUITY,0.0266804521823268
20191226,X3328.HK.EQUITY,0.0233969919339013
20191227,X600000.CH.EQUITY,0.0238059636352942
20191230,X600000.CH.EQUITY,0.0266362614192078
20191231,X600000.CH.EQUITY,0.0280208803037287
20200102,X600000.CH.EQUITY,0.0277775603133957
20200103,X3988.HK.EQUITY,0.0281772146451234
20200106,X3988.HK.EQUITY,0.0346145641904618
20200107,X600000.CH.EQUITY,0.0295241216895543
20200108,X601988.CH.EQUITY,0.0258826018192369
20200109,X601988.CH.EQUITY,0.0260452809475701
20200110,X1398.HK.EQUITY,0.0277620124334572
20200113,X1398.HK.EQUITY,0.030407531938682
20200114,X1398.HK.EQUITY,0.0273978012380416
20200115,X1398.HK.EQUITY,0.0290892793256593
20200116,X1398.HK.EQUITY,0.0266443055691347
20200117,X3988.HK.EQUITY,0.0353771119401588
20200120,X601601.CH.EQUITY,0.0301403494922101
20200203,X601601.CH.EQUITY,0.0566696800310749
20200204,X601328.CH.EQUITY,0.050216675767776
20200205,X601601.CH.EQUITY,0.0524167524413922
20200206,X3328.HK.EQUITY,0.0732619931211051
20200207,X601988.CH.EQUITY,0.0600969530747185
20200210,X3328.HK.EQUITY,0.0665227156917079
20200211,X601328.CH.EQUITY,0.0869221313749505
20200212,X601328.CH.EQUITY,0.0786471358391248
20200213,X601328.CH.EQUITY,0.0778400958430472
20200214,X601988.CH.EQUITY,0.0417649177095502
20200217,X601328.CH.EQUITY,0.0968237498552943
20200218,X600000.CH.EQUITY,0.047127035066565
20200219,X601988.CH.EQUITY,0.0725583547218335
20200220,X601328.CH.EQUITY,0.110836693028337
20200221,X601328.CH.EQUITY,0.122090425406303
20200224,X601328.CH.EQUITY,0.121782585117037
20200225,X601328.CH.EQUITY,0.116657865265456
20200226,X601328.CH.EQUITY,0.123056297718595
20200227,X601328.CH.EQUITY,0.115457185535912
20200302,X601328.CH.EQUITY,0.111682204950774
20200303,X601328.CH.EQUITY,0.121934592949154
20200304,X601328.CH.EQUITY,0.117523962325785
20200305,X601328.CH.EQUITY,0.132534911152208
20200306,X601328.CH.EQUITY,0.122783962683509
20200309,X601328.CH.EQUITY,0.130614114293611
20200310,X601328.CH.EQUITY,0.12901036313117
20200311,X600036.CH.EQUITY,0.0731328267819571
20200312,X601288.CH.EQUITY,0.142285696337607
20200313,X601988.CH.EQUITY,0.0941633218472753
20200316,X601988.CH.EQUITY,0.147074786490941
20200317,X601988.CH.EQUITY,0.156456043518461
20200318,X600016.CH.EQUITY,0.111973834072872
20200319,X600000.CH.EQUITY,0.150197839119815
20200320,X600000.CH.EQUITY,0.146934361833528
20200323,X600000.CH.EQUITY,0.144434977447213
20200324,X600000.CH.EQUITY,0.149633809256466
20200325,X600000.CH.EQUITY,0.141961126255118
20200326,X600000.CH.EQUITY,0.143123861641248
20200327,X600000.CH.EQUITY,0.149705653066642
20200330,X1398.HK.EQUITY,0.0770769682287893
20200331,X1398.HK.EQUITY,0.0882801318704879
20200401,X601288.CH.EQUITY,0.0781208084021796
20200407,X601288.CH.EQUITY,0.0880039217202149
20200408,X600000.CH.EQUITY,0.148393212579602
20200409,X600016.CH.EQUITY,0.103555208984951
20200414,X600000.CH.EQUITY,0.161909916505689
20200415,X601288.CH.EQUITY,0.0803420690951497
20200416,X600000.CH.EQUITY,0.101706373143231
20200417,X601328.CH.EQUITY,0.0972080814083917
20200420,X600000.CH.EQUITY,0.103624394918252
20200421,X600016.CH.EQUITY,0.135877642264512
20200422,X600016.CH.EQUITY,0.129401568239725
20200423,X601939.CH.EQUITY,0.107368881348386
20200424,X600016.CH.EQUITY,0.136543806554768
20200427,X600000.CH.EQUITY,0.100985577273315
20200428,X600000.CH.EQUITY,0.103433200205239
20200429,X601398.CH.EQUITY,0.121349386985357
20200430,X600000.CH.EQUITY,0.103092077671393
20200506,X601166.CH.EQUITY,0.0809383852924616
20200507,X600000.CH.EQUITY,0.110220748222397
20200508,X600016.CH.EQUITY,0.148728981263635
20200511,X600000.CH.EQUITY,0.115111721709731
20200512,X600000.CH.EQUITY,0.163552138465408
20200513,X1398.HK.EQUITY,0.0596789557639847
20200514,X3988.HK.EQUITY,0.0654808769210744
20200515,X1398.HK.EQUITY,0.0611670611572848
20200518,X3988.HK.EQUITY,0.0699386543914807
20200519,X3988.HK.EQUITY,0.0702882339346217
20200520,X3988.HK.EQUITY,0.0659726908894361
20200521,X1398.HK.EQUITY,0.0645884259270852
20200522,X3988.HK.EQUITY,0.0649850057303606
20200525,X3988.HK.EQUITY,0.068118030069227
20200526,X3988.HK.EQUITY,0.0771048692383513
20200527,X3988.HK.EQUITY,0.0752608464546033
20200528,X3988.HK.EQUITY,0.0570701811421019
20200529,X601318.CH.EQUITY,0.0511143482742132
20200601,X3988.HK.EQUITY,0.0502138869296191
20200602,X3988.HK.EQUITY,0.0496832240729455
20200603,X601318.CH.EQUITY,0.0505780015377251
20200604,X3328.HK.EQUITY,0.0534502164857308
20200605,X000002.CH.EQUITY,0.068341384852446
20200608,X000002.CH.EQUITY,0.067436736085912
20200609,X600036.CH.EQUITY,0.0639423697722336
20200610,X600036.CH.EQUITY,0.0646257495565911
20200611,X601318.CH.EQUITY,0.0601862580944957
20200612,X2628.HK.EQUITY,0.0572523043832993
20200615,X601318.CH.EQUITY,0.0567623978861538
20200616,X2628.HK.EQUITY,0.0641291926198217
20200617,X600000.CH.EQUITY,0.0489726492493777
20200618,X600036.CH.EQUITY,0.0478932947295278
20200619,X688.HK.EQUITY,0.0586864519091985
20200622,X5.HK.EQUITY,0.0868837710482142
20200623,X5.HK.EQUITY,0.0602107504201843
20200624,X5.HK.EQUITY,0.0563128715884189
20200629,X2628.HK.EQUITY,0.0554768627805094
20200630,X601318.CH.EQUITY,0.0583521792831593
20200701,X601155.CH.EQUITY,0.0519926161902421
20200702,X2318.HK.EQUITY,0.0475291309105195
20200703,X2628.HK.EQUITY,0.0482931391445308
20200706,X5.HK.EQUITY,0.0519867634277112
20200707,X601166.CH.EQUITY,0.0441679488976624
20200708,X601166.CH.EQUITY,0.0406828664056732
20200709,X2318.HK.EQUITY,0.0482825898112561
20200710,X601939.CH.EQUITY,0.0513200409375152
20200713,X2628.HK.EQUITY,0.0692631474567865
20200714,X601939.CH.EQUITY,0.0771844971494915
20200715,X601939.CH.EQUITY,0.071913014538392
20200716,X601318.CH.EQUITY,0.0540417577042576
20200717,X601939.CH.EQUITY,0.0695441770959044
20200720,X601939.CH.EQUITY,0.0698804899888215
20200721,X601939.CH.EQUITY,0.0622779517462372
20200722,X601939.CH.EQUITY,0.0492474076793269
20200723,X601939.CH.EQUITY,0.0516685522998193
20200724,X600036.CH.EQUITY,0.0543589059154589
20200727,X600036.CH.EQUITY,0.0585757007224849
20200728,X000001.CH.EQUITY,0.0515131824591226
20200729,X000001.CH.EQUITY,0.0629503622280103
20200730,X000001.CH.EQUITY,0.0600652154351959
20200731,X2318.HK.EQUITY,0.0650578969196763
20200803,X000001.CH.EQUITY,0.0570739220986381
20200804,X000001.CH.EQUITY,0.0537578478835064
20200805,X601318.CH.EQUITY,0.051991355412569
20200806,X000001.CH.EQUITY,0.0525335417019435
20200807,X601166.CH.EQUITY,0.0641226127477456
20200810,X601166.CH.EQUITY,0.0683702542167369
20200811,X601166.CH.EQUITY,0.0834948213340532
20200812,X600036.CH.EQUITY,0.0970052963320037
20200813,X601166.CH.EQUITY,0.0861286781674439
20200814,X601166.CH.EQUITY,0.0796142883463182
20200817,X601166.CH.EQUITY,0.0821240650276436
20200818,X601166.CH.EQUITY,0.0663034918227937
20200819,X601166.CH.EQUITY,0.0677771107413316
20200820,X000001.CH.EQUITY,0.0655549894916816
20200821,X601318.CH.EQUITY,0.0547105474825877
20200824,X601166.CH.EQUITY,0.0621724572228818
20200825,X601166.CH.EQUITY,0.0741939637842917
20200826,X601166.CH.EQUITY,0.0661016042369477
20200827,X601318.CH.EQUITY,0.0449622233550524
20200828,X601318.CH.EQUITY,0.0441133335029388
20200831,X601319.CH.EQUITY,0.0509960682220661
20200901,X601318.CH.EQUITY,0.0525747937044765
20200902,X601318.CH.EQUITY,0.064499340608083
20200903,X601318.CH.EQUITY,0.0555620424124508
20200904,X601318.CH.EQUITY,0.0534235568462949
20200907,X601318.CH.EQUITY,0.0475240867851258
20200908,X3988.HK.EQUITY,0.0531196268889476
20200909,X601318.CH.EQUITY,0.0504052971698816
20200910,X601318.CH.EQUITY,0.0459046736401462
20200911,X601318.CH.EQUITY,0.0496021908025786
20200914,X601318.CH.EQUITY,0.0622441102115561
20200915,X601318.CH.EQUITY,0.0623393772964881
20200916,X601319.CH.EQUITY,0.0476487117275906
20200917,X601319.CH.EQUITY,0.0506225053847301
20200918,X601318.CH.EQUITY,0.0514659181325655
20200921,X601939.CH.EQUITY,0.0445083980065058
20200922,X601318.CH.EQUITY,0.0471556512571361
20200923,X601318.CH.EQUITY,0.0474445014919614
20200924,X601328.CH.EQUITY,0.0685165050918249
20200925,X601318.CH.EQUITY,0.0535226610688148
20200928,X601166.CH.EQUITY,0.0718512353268569
20200929,X601166.CH.EQUITY,0.0706027449289085
20200930,X601166.CH.EQUITY,0.0716039192820563
20201009,X2816.TT.EQUITY,0.0278655205834403
20201012,X601166.CH.EQUITY,0.0696053238699278
20201013,X600061.CH.EQUITY,0.0544701466347175
20201014,X601288.CH.EQUITY,0.0694747359544228
20201015,X601328.CH.EQUITY,0.0460084775632121
20201016,X601328.CH.EQUITY,0.0452562207230393
20201019,X2318.HK.EQUITY,0.0481503866689846
20201020,X601328.CH.EQUITY,0.0431652101067191
20201021,X601328.CH.EQUITY,0.0436791100221606
20201022,X601328.CH.EQUITY,0.0425955977481715
20201023,X601328.CH.EQUITY,0.0449081269038209
20201026,X600837.CH.EQUITY,0.0498132649560643
20201027,X601328.CH.EQUITY,0.0374524300230424
20201028,X601328.CH.EQUITY,0.0404174913402102
20201029,X1398.HK.EQUITY,0.0364105306628784
20201030,X601328.CH.EQUITY,0.0253856299690967
